UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
373696,"R",39,"R",2,"R",37,"R",0,"R",26,"R",0,"R",0,"R",11,"R",26,"R",1,"R",25,"R",14,"R",4,"R",0,"R",4,"R",4,"R",9,"R",1,"R",8,"R",8
373711,"R",12,"R",0,"R",12,"R",8,"R",9,"R",0,"R",0,"R",3,"R",5,"Z",0,"R",5,"R",3,"R",2,"Z",0,"R",2,"R",1,"R",5,"Z",0,"R",5,"R",5
373784,"R",408,"Z",0,"R",408,"R",95,"R",187,"Z",0,"Z",0,"R",221,"R",330,"Z",0,"R",330,"R",167,"R",13,"Z",0,"R",13,"R",9,"R",65,"Z",0,"R",65,"R",11
374316,"R",10,"R",0,"R",10,"R",2,"R",5,"R",0,"R",0,"R",5,"R",8,"Z",0,"R",8,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2
374343,"R",10,"R",0,"R",10,"R",6,"R",6,"R",0,"R",0,"R",4,"R",3,"Z",0,"R",3,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",5
374574,"R",555,"R",0,"R",555,"R",53,"R",286,"Z",0,"R",6,"R",263,"R",468,"Z",0,"R",468,"R",230,"R",53,"Z",0,"R",53,"R",33,"R",34,"Z",0,"R",34,"R",23
374592,"R",74,"R",10,"R",64,"R",30,"R",35,"Z",0,"Z",0,"R",29,"R",49,"R",5,"R",44,"R",27,"R",10,"R",1,"R",9,"R",5,"R",15,"R",4,"R",11,"R",3
375106,"R",83,"R",0,"R",83,"R",19,"R",63,"R",0,"R",0,"R",20,"R",48,"Z",0,"R",48,"R",32,"R",7,"Z",0,"R",7,"R",6,"R",28,"Z",0,"R",28,"R",25
375373,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"Z",0,"R",2,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0
375540,"R",75,"R",0,"R",75,"R",64,"R",64,"R",0,"R",0,"R",11,"R",27,"Z",0,"R",27,"R",27,"R",2,"Z",0,"R",2,"R",2,"R",46,"Z",0,"R",46,"R",35
375568,"R",55,"R",0,"R",55,"R",0,"R",48,"R",0,"Z",0,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",55,"Z",0,"R",55,"R",48
375656,"R",21,"R",0,"R",21,"R",10,"R",14,"R",0,"R",0,"R",7,"R",12,"Z",0,"R",12,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",9,"Z",0,"R",9,"R",7
375726,"R",209,"R",1,"R",208,"R",55,"R",98,"R",2,"R",28,"R",80,"R",115,"R",0,"R",115,"R",50,"R",0,"R",0,"R",0,"R",0,"R",94,"R",1,"R",93,"R",48
375966,"R",8,"R",0,"R",8,"R",1,"R",6,"R",0,"R",0,"R",2,"R",3,"Z",0,"R",3,"R",3,"R",5,"Z",0,"R",5,"R",3,"R",0,"Z",0,"R",0,"R",0
375984,"R",87,"R",0,"R",87,"R",0,"R",34,"R",0,"R",2,"R",51,"R",84,"Z",0,"R",84,"R",32,"R",2,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",1,"R",1
376242,"R",61,"R",0,"R",61,"R",34,"R",34,"R",0,"R",0,"R",27,"R",61,"Z",0,"R",61,"R",34,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
376288,"R",51,"R",0,"R",51,"R",34,"R",34,"R",0,"R",0,"R",17,"R",51,"Z",0,"R",51,"R",34,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
376330,"R",23,"R",0,"R",23,"R",16,"R",16,"R",0,"R",7,"R",0,"R",23,"Z",0,"R",23,"R",16,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
376446,"R",3,"R",0,"R",3,"R",0,"R",2,"R",0,"R",0,"R",1,"R",3,"Z",0,"R",3,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
376631,"R",8,"R",0,"R",8,"R",5,"R",7,"R",0,"R",0,"R",1,"R",6,"Z",0,"R",6,"R",5,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1
376677,"R",27,"R",0,"R",27,"R",1,"R",15,"R",0,"R",0,"R",12,"R",21,"Z",0,"R",21,"R",11,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",4
377193,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0
377272,"R",29,"Z",0,"R",29,"R",21,"R",23,"R",0,"R",2,"R",4,"R",27,"Z",0,"R",27,"R",22,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",0
377281,"R",72,"R",0,"R",72,"R",57,"R",63,"R",0,"R",2,"R",7,"R",69,"Z",0,"R",69,"R",61,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",0
377315,"R",76,"R",0,"R",76,"R",50,"R",58,"R",0,"R",0,"R",18,"R",62,"Z",0,"R",62,"R",46,"R",6,"Z",0,"R",6,"R",4,"R",8,"Z",0,"R",8,"R",8
377449,"R",29,"R",0,"R",29,"R",21,"R",21,"R",0,"R",0,"R",8,"R",27,"Z",0,"R",27,"R",20,"R",2,"Z",0,"R",2,"R",1,"R",0,"Z",0,"R",0,"R",0
377485,"R",8,"Z",0,"R",8,"R",3,"R",3,"Z",0,"Z",0,"R",5,"R",3,"Z",0,"R",3,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",2
377759,"R",35,"R",0,"R",35,"R",4,"R",9,"R",0,"R",17,"R",9,"R",26,"Z",0,"R",26,"R",7,"R",6,"Z",0,"R",6,"R",1,"R",3,"Z",0,"R",3,"R",1
378886,"R",33,"R",0,"R",33,"R",26,"R",26,"R",0,"R",0,"R",7,"R",25,"Z",0,"R",25,"R",21,"R",6,"Z",0,"R",6,"R",3,"R",2,"Z",0,"R",2,"R",2
379621,"R",25,"R",0,"R",25,"R",22,"R",23,"R",0,"R",0,"R",2,"R",17,"Z",0,"R",17,"R",17,"R",5,"Z",0,"R",5,"R",5,"R",3,"Z",0,"R",3,"R",1
380067,"R",48,"R",0,"R",48,"R",38,"R",38,"R",0,"R",1,"R",9,"R",43,"Z",0,"R",43,"R",38,"R",0,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",0
381255,"R",44,"Z",0,"R",44,"Z",0,"R",26,"Z",0,"Z",0,"R",18,"R",34,"Z",0,"R",34,"R",22,"R",1,"Z",0,"R",1,"R",0,"R",9,"Z",0,"R",9,"R",4
381282,"R",48,"R",0,"R",48,"R",0,"R",28,"R",0,"R",0,"R",20,"R",13,"Z",0,"R",13,"R",6,"R",0,"Z",0,"R",0,"R",0,"R",35,"Z",0,"R",35,"R",22
381325,"R",66,"Z",0,"R",66,"Z",0,"R",19,"Z",0,"Z",0,"R",47,"R",28,"Z",0,"R",28,"R",13,"R",2,"Z",0,"R",2,"R",1,"R",36,"Z",0,"R",36,"R",5
381370,"R",220,"R",0,"R",220,"R",67,"R",165,"R",0,"R",2,"R",53,"R",172,"Z",0,"R",172,"R",122,"R",23,"Z",0,"R",23,"R",22,"R",25,"Z",0,"R",25,"R",21
381404,"R",223,"R",0,"R",223,"R",7,"R",94,"R",0,"R",0,"R",129,"R",187,"Z",0,"R",187,"R",77,"R",10,"Z",0,"R",10,"R",7,"R",26,"Z",0,"R",26,"R",10
381699,"R",39,"R",0,"R",39,"R",20,"R",28,"R",0,"R",0,"R",11,"R",30,"Z",0,"R",30,"R",20,"R",5,"Z",0,"R",5,"R",4,"R",4,"Z",0,"R",4,"R",4
381732,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
382258,"R",25,"R",0,"R",25,"R",0,"R",19,"R",0,"R",3,"R",3,"R",15,"Z",0,"R",15,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",9
382416,"R",11,"Z",0,"R",11,"R",7,"R",9,"R",0,"R",0,"R",2,"R",3,"Z",0,"R",3,"R",1,"R",3,"Z",0,"R",3,"R",3,"R",5,"Z",0,"R",5,"R",5
382461,"R",6,"R",0,"R",6,"R",0,"R",4,"R",0,"R",0,"R",2,"R",4,"Z",0,"R",4,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",1
382780,"R",165,"R",0,"R",165,"R",87,"R",96,"R",0,"R",1,"R",68,"R",149,"Z",0,"R",149,"R",88,"R",9,"Z",0,"R",9,"R",5,"R",7,"Z",0,"R",7,"R",3
383163,"R",73,"R",0,"R",73,"R",1,"R",72,"Z",0,"R",1,"R",0,"R",15,"Z",0,"R",15,"R",15,"R",5,"Z",0,"R",5,"R",5,"R",53,"Z",0,"R",53,"R",52
383279,"R",18,"R",0,"R",18,"R",2,"R",11,"R",0,"R",0,"R",7,"R",14,"Z",0,"R",14,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",3
383297,"R",10,"R",0,"R",10,"R",0,"R",9,"R",0,"R",0,"R",1,"R",7,"Z",0,"R",7,"R",6,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0
383312,"R",104,"R",0,"R",104,"R",94,"R",94,"R",0,"R",2,"R",8,"R",58,"Z",0,"R",58,"R",58,"R",0,"Z",0,"R",0,"R",0,"R",46,"Z",0,"R",46,"R",36
383330,"R",37,"R",0,"R",37,"R",18,"R",19,"R",0,"R",0,"R",18,"R",30,"Z",0,"R",30,"R",14,"R",3,"Z",0,"R",3,"R",2,"R",4,"Z",0,"R",4,"R",3
383367,"R",102,"R",0,"R",102,"R",68,"R",68,"R",0,"R",0,"R",34,"R",65,"Z",0,"R",65,"R",47,"R",12,"Z",0,"R",12,"R",8,"R",25,"Z",0,"R",25,"R",13
383464,"R",146,"R",0,"R",146,"R",46,"R",90,"R",1,"R",9,"R",46,"R",110,"Z",0,"R",110,"R",54,"R",0,"Z",0,"R",0,"R",0,"R",36,"Z",0,"R",36,"R",36
383525,"R",104,"Z",0,"R",104,"R",64,"R",64,"R",0,"R",0,"R",40,"R",98,"Z",0,"R",98,"R",64,"R",2,"Z",0,"R",2,"R",0,"R",4,"Z",0,"R",4,"R",0
383765,"R",63,"R",0,"R",63,"R",0,"R",24,"R",0,"R",0,"R",39,"R",57,"Z",0,"R",57,"R",21,"R",3,"Z",0,"R",3,"R",1,"R",3,"Z",0,"R",3,"R",2
384236,"R",466,"R",4,"R",462,"R",75,"R",229,"R",12,"R",4,"R",217,"R",448,"R",4,"R",444,"R",214,"R",9,"R",0,"R",9,"R",8,"R",9,"R",0,"R",9,"R",7
384245,"R",407,"R",0,"R",407,"R",108,"R",283,"R",3,"R",1,"R",120,"R",367,"Z",0,"R",367,"R",251,"R",12,"Z",0,"R",12,"R",10,"R",28,"Z",0,"R",28,"R",22
385132,"R",47,"R",0,"R",47,"R",24,"R",37,"R",0,"R",0,"R",10,"R",30,"Z",0,"R",30,"R",23,"R",7,"Z",0,"R",7,"R",7,"R",10,"Z",0,"R",10,"R",7
387925,"R",32,"R",0,"R",32,"R",5,"R",25,"R",0,"R",0,"R",7,"R",26,"Z",0,"R",26,"R",23,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",5,"R",1
389860,"R",118,"R",0,"R",118,"R",102,"R",109,"R",0,"R",0,"R",9,"R",22,"Z",0,"R",22,"R",14,"R",6,"Z",0,"R",6,"R",5,"R",90,"Z",0,"R",90,"R",90
390905,"R",35,"R",0,"R",35,"R",24,"R",24,"R",0,"R",0,"R",11,"R",27,"Z",0,"R",27,"R",18,"R",3,"Z",0,"R",3,"R",3,"R",5,"Z",0,"R",5,"R",3
391005,"R",10,"R",0,"R",10,"R",1,"R",7,"R",0,"R",0,"R",3,"R",10,"Z",0,"R",10,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
393861,"R",287,"Z",0,"R",287,"R",1,"R",238,"Z",0,"Z",0,"R",49,"R",24,"Z",0,"R",24,"R",23,"R",0,"Z",0,"R",0,"R",0,"R",263,"Z",0,"R",263,"R",215
395690,"R",381,"R",0,"R",381,"R",262,"R",279,"R",0,"R",0,"R",102,"R",330,"Z",0,"R",330,"R",279,"R",5,"Z",0,"R",5,"R",0,"R",46,"Z",0,"R",46,"R",0
397942,"R",559,"R",0,"R",559,"R",102,"R",275,"R",1,"R",4,"R",279,"R",531,"Z",0,"R",531,"R",253,"R",7,"Z",0,"R",7,"R",4,"R",21,"Z",0,"R",21,"R",18
400080,"R",1050,"R",7,"R",1043,"R",546,"R",773,"R",10,"R",0,"R",260,"R",120,"R",0,"R",120,"R",120,"R",9,"R",0,"R",9,"R",9,"R",921,"R",7,"R",914,"R",644
400187,"R",214,"R",0,"R",214,"R",107,"R",197,"R",0,"R",7,"R",10,"R",142,"Z",0,"R",142,"R",134,"R",72,"Z",0,"R",72,"R",63,"R",0,"Z",0,"R",0,"R",0
401764,"R",28,"R",1,"R",27,"R",9,"R",21,"R",0,"R",0,"R",6,"R",17,"R",1,"R",16,"R",15,"R",1,"R",0,"R",1,"R",1,"R",10,"R",0,"R",10,"R",5
402563,"R",50,"R",0,"R",50,"R",11,"R",34,"R",0,"R",0,"R",16,"R",42,"Z",0,"R",42,"R",28,"R",6,"Z",0,"R",6,"R",6,"R",2,"Z",0,"R",2,"R",0
402800,"R",39,"R",0,"R",39,"R",1,"R",30,"R",0,"R",0,"R",9,"R",27,"Z",0,"R",27,"R",20,"R",4,"Z",0,"R",4,"R",2,"R",8,"Z",0,"R",8,"R",8
404684,"R",262,"R",0,"R",262,"R",191,"R",191,"Z",0,"Z",0,"R",71,"R",179,"Z",0,"R",179,"R",117,"R",0,"Z",0,"R",0,"R",0,"R",83,"Z",0,"R",83,"R",74
404718,"R",65,"Z",0,"R",65,"R",9,"R",35,"Z",0,"R",11,"R",19,"R",40,"Z",0,"R",40,"R",14,"R",6,"Z",0,"R",6,"R",2,"R",19,"Z",0,"R",19,"R",19
405076,"R",859,"R",0,"R",859,"R",419,"R",619,"R",0,"R",0,"R",240,"R",652,"Z",0,"R",652,"R",459,"R",27,"Z",0,"R",27,"R",12,"R",180,"Z",0,"R",180,"R",148
406149,"R",44,"R",0,"R",44,"R",25,"R",29,"R",0,"R",3,"R",12,"R",31,"Z",0,"R",31,"R",18,"R",6,"Z",0,"R",6,"R",6,"R",7,"Z",0,"R",7,"R",5
406325,"R",19,"R",0,"R",19,"R",16,"R",16,"R",0,"R",0,"R",3,"R",17,"Z",0,"R",17,"R",15,"R",2,"Z",0,"R",2,"R",1,"R",0,"Z",0,"R",0,"R",0
406361,"R",10,"R",0,"R",10,"R",7,"R",7,"R",0,"R",0,"R",3,"R",8,"Z",0,"R",8,"R",6,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",0
406422,"R",53,"R",0,"R",53,"R",41,"R",41,"R",0,"R",0,"R",12,"R",29,"Z",0,"R",29,"R",26,"R",17,"Z",0,"R",17,"R",10,"R",7,"Z",0,"R",7,"R",5
406486,"R",11,"R",0,"R",11,"R",4,"R",4,"R",0,"R",4,"R",3,"R",5,"Z",0,"R",5,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",5,"R",0
407090,"R",66,"Z",0,"R",66,"R",0,"R",48,"Z",0,"Z",0,"R",18,"R",37,"Z",0,"R",37,"R",28,"R",17,"Z",0,"R",17,"R",17,"R",12,"Z",0,"R",12,"R",3
407142,"R",34,"R",0,"R",34,"R",8,"R",29,"R",0,"R",0,"R",5,"R",16,"Z",0,"R",16,"R",12,"R",0,"Z",0,"R",0,"R",0,"R",18,"Z",0,"R",18,"R",17
407151,"R",26,"R",0,"R",26,"R",16,"R",16,"R",0,"R",0,"R",10,"R",16,"Z",0,"R",16,"R",8,"R",7,"Z",0,"R",7,"R",5,"R",3,"Z",0,"R",3,"R",3
407179,"R",30,"R",0,"R",30,"R",0,"R",16,"R",0,"R",0,"R",14,"R",26,"Z",0,"R",26,"R",13,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",1
407434,"R",15,"R",0,"R",15,"R",6,"R",12,"R",0,"R",0,"R",3,"R",10,"Z",0,"R",10,"R",9,"R",2,"Z",0,"R",2,"R",2,"R",3,"Z",0,"R",3,"R",1
407461,"R",67,"R",0,"R",67,"R",53,"R",53,"R",0,"R",0,"R",14,"R",35,"Z",0,"R",35,"R",25,"R",10,"Z",0,"R",10,"R",8,"R",22,"Z",0,"R",22,"R",20
407470,"R",80,"R",0,"R",80,"R",1,"R",24,"R",0,"R",5,"R",51,"R",76,"Z",0,"R",76,"R",24,"R",1,"Z",0,"R",1,"R",0,"R",3,"Z",0,"R",3,"R",0
407489,"R",38,"R",0,"R",38,"R",31,"R",31,"R",0,"R",2,"R",5,"R",29,"Z",0,"R",29,"R",29,"R",2,"Z",0,"R",2,"R",2,"R",7,"Z",0,"R",7,"R",0
407513,"R",47,"R",0,"R",47,"R",42,"R",42,"R",0,"R",0,"R",5,"R",28,"Z",0,"R",28,"R",25,"R",6,"Z",0,"R",6,"R",5,"R",13,"Z",0,"R",13,"R",12
407577,"R",103,"R",0,"R",103,"R",70,"R",75,"R",0,"R",0,"R",28,"R",77,"Z",0,"R",77,"R",75,"R",26,"Z",0,"R",26,"R",0,"R",0,"Z",0,"R",0,"R",0
407595,"R",85,"R",0,"R",85,"R",78,"R",78,"R",0,"R",0,"R",7,"R",45,"Z",0,"R",45,"R",45,"R",20,"Z",0,"R",20,"R",20,"R",20,"Z",0,"R",20,"R",13
407683,"R",37,"R",0,"R",37,"R",1,"R",19,"R",0,"R",1,"R",17,"R",18,"Z",0,"R",18,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",19,"Z",0,"R",19,"R",19
407708,"R",99,"R",0,"R",99,"R",0,"R",50,"R",0,"R",0,"R",49,"R",54,"Z",0,"R",54,"R",23,"R",21,"Z",0,"R",21,"R",12,"R",24,"Z",0,"R",24,"R",15
407735,"R",31,"R",0,"R",31,"R",2,"R",20,"R",0,"R",2,"R",9,"R",22,"Z",0,"R",22,"R",13,"R",5,"Z",0,"R",5,"R",3,"R",4,"Z",0,"R",4,"R",4
407832,"R",55,"R",0,"R",55,"R",46,"R",49,"R",0,"R",0,"R",6,"R",23,"Z",0,"R",23,"R",19,"R",8,"Z",0,"R",8,"R",8,"R",24,"Z",0,"R",24,"R",22
408066,"R",41,"R",0,"R",41,"R",2,"R",23,"R",0,"Z",0,"R",18,"R",23,"Z",0,"R",23,"R",12,"R",2,"Z",0,"R",2,"R",2,"R",16,"Z",0,"R",16,"R",9
408163,"R",12,"R",0,"R",12,"R",4,"R",6,"R",0,"R",2,"R",4,"R",6,"Z",0,"R",6,"R",2,"R",2,"Z",0,"R",2,"R",0,"R",4,"Z",0,"R",4,"R",4
408385,"R",1027,"R",0,"R",1027,"R",619,"R",744,"R",0,"R",0,"R",283,"R",808,"Z",0,"R",808,"R",537,"R",35,"Z",0,"R",35,"R",30,"R",184,"Z",0,"R",184,"R",177
408862,"R",64,"R",0,"R",64,"R",39,"R",52,"R",0,"R",2,"R",10,"R",53,"Z",0,"R",53,"R",42,"R",2,"Z",0,"R",2,"R",2,"R",9,"Z",0,"R",9,"R",8
409032,"R",312,"R",0,"R",312,"R",224,"R",224,"R",0,"R",11,"R",77,"R",312,"Z",0,"R",312,"R",224,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
409120,"R",42,"R",0,"R",42,"R",28,"R",28,"R",0,"R",0,"R",14,"R",36,"Z",0,"R",36,"R",25,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",5,"R",2
409193,"R",32,"Z",0,"R",32,"R",31,"R",31,"Z",0,"Z",0,"R",1,"R",32,"Z",0,"R",32,"R",31,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
409591,"R",13,"R",0,"R",13,"R",11,"R",11,"Z",0,"R",0,"R",2,"R",8,"Z",0,"R",8,"R",8,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",2
410797,"R",89,"R",0,"R",89,"R",59,"R",64,"R",0,"R",0,"R",25,"R",77,"Z",0,"R",77,"R",55,"R",7,"Z",0,"R",7,"R",5,"R",5,"Z",0,"R",5,"R",4
410964,"R",5,"R",0,"R",5,"R",1,"R",4,"Z",0,"R",0,"R",1,"R",3,"Z",0,"R",3,"R",3,"R",2,"Z",0,"R",2,"R",1,"R",0,"Z",0,"R",0,"R",0
411684,"R",2,"R",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"R",0,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
412535,"R",19,"R",0,"R",19,"R",16,"R",16,"R",0,"R",0,"R",3,"R",9,"Z",0,"R",9,"R",7,"R",1,"Z",0,"R",1,"R",1,"R",9,"Z",0,"R",9,"R",8
412544,"R",31,"R",0,"R",31,"R",1,"R",24,"R",0,"R",0,"R",7,"R",14,"Z",0,"R",14,"R",10,"R",2,"Z",0,"R",2,"R",1,"R",15,"Z",0,"R",15,"R",13
413176,"R",38,"R",0,"R",38,"R",32,"R",32,"R",0,"R",0,"R",6,"R",29,"Z",0,"R",29,"R",28,"R",0,"Z",0,"R",0,"R",0,"R",9,"Z",0,"R",9,"R",4
413820,"R",23,"R",0,"R",23,"R",19,"R",19,"R",0,"R",2,"R",2,"R",20,"Z",0,"R",20,"R",16,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0
413893,"R",851,"R",3,"R",848,"R",112,"R",418,"Z",0,"R",9,"R",421,"R",816,"R",3,"R",813,"R",396,"R",18,"R",0,"R",18,"R",13,"R",17,"R",0,"R",17,"R",9
413972,"R",24,"Z",0,"R",24,"R",23,"R",23,"R",0,"R",0,"R",1,"R",16,"Z",0,"R",16,"R",16,"R",5,"Z",0,"R",5,"R",5,"R",3,"Z",0,"R",3,"R",2
414063,"R",37,"R",0,"R",37,"R",3,"R",33,"R",0,"R",0,"R",4,"R",13,"Z",0,"R",13,"R",11,"R",12,"Z",0,"R",12,"R",11,"R",12,"Z",0,"R",12,"R",11
414124,"R",234,"R",1,"R",233,"R",14,"R",179,"R",0,"R",19,"R",35,"R",149,"R",0,"R",149,"R",112,"R",25,"R",0,"R",25,"R",20,"R",60,"R",1,"R",59,"R",47
414489,"R",95,"R",0,"R",95,"R",11,"R",48,"R",2,"R",19,"R",26,"R",57,"Z",0,"R",57,"R",26,"R",6,"Z",0,"R",6,"R",4,"R",32,"Z",0,"R",32,"R",18
414540,"R",117,"R",0,"R",117,"R",53,"R",86,"R",0,"R",0,"R",31,"R",52,"Z",0,"R",52,"R",29,"R",21,"Z",0,"R",21,"R",18,"R",44,"Z",0,"R",44,"R",39
414869,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0
415039,"R",31,"R",0,"R",31,"R",0,"R",19,"R",0,"R",0,"R",12,"R",25,"Z",0,"R",25,"R",15,"R",3,"Z",0,"R",3,"R",2,"R",3,"Z",0,"R",3,"R",2
415057,"R",75,"R",0,"R",75,"R",63,"R",63,"R",0,"R",0,"R",12,"R",37,"Z",0,"R",37,"R",27,"R",21,"Z",0,"R",21,"R",20,"R",17,"Z",0,"R",17,"R",16
415987,"R",215,"R",0,"R",215,"R",183,"R",185,"R",0,"R",0,"R",30,"R",209,"Z",0,"R",209,"R",180,"R",6,"Z",0,"R",6,"R",5,"R",0,"Z",0,"R",0,"R",0
417008,"R",61,"R",0,"R",61,"R",0,"R",38,"R",0,"R",1,"R",22,"R",40,"Z",0,"R",40,"R",23,"R",4,"Z",0,"R",4,"R",4,"R",17,"Z",0,"R",17,"R",11
417062,"R",24,"R",0,"R",24,"R",0,"R",13,"R",0,"R",0,"R",11,"R",17,"Z",0,"R",17,"R",6,"R",0,"Z",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",7
417105,"R",190,"R",0,"R",190,"R",66,"R",102,"R",0,"R",88,"R",0,"R",82,"Z",0,"R",82,"R",44,"R",0,"Z",0,"R",0,"R",0,"R",108,"Z",0,"R",108,"R",58
417123,"R",90,"R",8,"R",82,"R",51,"R",56,"R",0,"R",6,"R",20,"R",54,"R",4,"R",50,"R",35,"R",8,"R",1,"R",7,"R",2,"R",28,"R",3,"R",25,"R",19
417442,"R",23,"R",0,"R",23,"R",14,"R",16,"R",6,"R",1,"R",0,"R",15,"Z",0,"R",15,"R",12,"R",8,"Z",0,"R",8,"R",4,"R",0,"Z",0,"R",0,"R",0
417503,"R",157,"R",0,"R",157,"R",2,"R",155,"R",0,"R",0,"R",2,"R",90,"Z",0,"R",90,"R",90,"R",5,"Z",0,"R",5,"R",5,"R",62,"Z",0,"R",62,"R",60
417600,"R",22,"R",0,"R",22,"R",8,"R",13,"R",0,"R",0,"R",9,"R",10,"Z",0,"R",10,"R",4,"R",5,"Z",0,"R",5,"R",5,"R",7,"Z",0,"R",7,"R",4
417628,"R",5,"R",0,"R",5,"R",5,"R",5,"R",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
417637,"R",53,"R",0,"R",53,"R",48,"R",48,"R",0,"R",0,"R",5,"R",41,"Z",0,"R",41,"R",41,"R",5,"Z",0,"R",5,"R",5,"R",7,"Z",0,"R",7,"R",2
417646,"R",10,"R",0,"R",10,"R",5,"R",5,"R",0,"R",0,"R",5,"R",10,"Z",0,"R",10,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
417655,"R",21,"R",0,"R",21,"R",18,"R",18,"R",3,"R",0,"R",0,"R",15,"Z",0,"R",15,"R",12,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",5,"R",5
417682,"R",4,"R",0,"R",4,"R",4,"R",4,"R",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
417716,"R",12,"R",0,"R",12,"R",5,"R",5,"R",0,"R",0,"R",7,"R",11,"Z",0,"R",11,"R",4,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
417725,"R",15,"R",0,"R",15,"R",3,"R",7,"R",0,"R",0,"R",8,"R",13,"Z",0,"R",13,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2
417831,"R",82,"R",0,"R",82,"R",55,"R",55,"R",1,"R",0,"R",26,"R",19,"Z",0,"R",19,"R",19,"R",2,"Z",0,"R",2,"R",2,"R",61,"Z",0,"R",61,"R",34
