UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
188854, 1,"R",234,"R",1,"R",233,"R",62,"R",85,"R",147,"R",148,"R",0,"R",148,"R",44,"R",67,"R",111,"R",103,"R",0,"R",103,"R",26,"R",57,"R",83,"R",485,"R",1,"R",484,"R",132,"R",209,"R",341
188854, 2,"R",82,"Z",0,"R",82,"R",45,"R",0,"R",45,"R",49,"Z",0,"R",49,"R",33,"R",0,"R",33,"R",32,"Z",0,"R",32,"R",22,"R",2,"R",24,"R",163,"R",0,"R",163,"R",100,"R",2,"R",102
188854, 3,"R",152,"R",1,"R",151,"R",17,"R",85,"R",102,"R",99,"R",0,"R",99,"R",11,"R",67,"R",78,"R",71,"R",0,"R",71,"R",4,"R",55,"R",59,"R",322,"R",1,"R",321,"R",32,"R",207,"R",239
188890, 4,"R",308,"R",1,"R",307,"A",,"A",,"R",197,"R",33,"R",0,"R",33,"A",,"A",,"R",24,"R",130,"R",0,"R",130,"A",,"A",,"R",95,"R",471,"R",1,"R",470,"A",,"A",,"R",316
188915, 4,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",3,"R",0,"R",3,"A",,"A",,"R",2
188942, 1,"R",33,"R",0,"R",33,"R",0,"R",26,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",0,"R",15,"R",0,"R",12,"R",12,"R",48,"R",0,"R",48,"R",0,"R",38,"R",38
188942, 3,"R",33,"Z",0,"R",33,"Z",0,"R",26,"R",26,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",15,"Z",0,"R",15,"Z",0,"R",12,"R",12,"R",48,"R",0,"R",48,"R",0,"R",38,"R",38
189088, 1,"R",116,"R",0,"R",116,"R",82,"R",0,"R",82,"R",147,"R",0,"R",147,"R",104,"R",0,"R",104,"R",245,"R",1,"R",244,"R",177,"R",0,"R",177,"R",508,"R",1,"R",507,"R",363,"R",0,"R",363
189088, 2,"R",116,"R",0,"R",116,"R",82,"R",0,"R",82,"R",147,"R",0,"R",147,"R",104,"R",0,"R",104,"R",245,"R",1,"R",244,"R",177,"R",0,"R",177,"R",508,"R",1,"R",507,"R",363,"R",0,"R",363
189097, 1,"R",88,"R",0,"R",88,"R",84,"R",0,"R",84,"R",143,"R",0,"R",143,"R",133,"R",0,"R",133,"R",361,"R",0,"R",361,"R",325,"R",0,"R",325,"R",592,"R",0,"R",592,"R",542,"R",0,"R",542
189097, 2,"R",88,"Z",0,"R",88,"R",84,"R",0,"R",84,"R",143,"Z",0,"R",143,"R",133,"R",0,"R",133,"R",361,"Z",0,"R",361,"R",325,"R",0,"R",325,"R",592,"R",0,"R",592,"R",542,"R",0,"R",542
189219, 4,"R",102,"Z",0,"R",102,"A",,"A",,"R",90,"R",80,"Z",0,"R",80,"A",,"A",,"R",72,"R",14,"Z",0,"R",14,"A",,"A",,"R",14,"R",196,"R",0,"R",196,"A",,"A",,"R",176
189228, 1,"R",314,"R",1,"R",313,"R",77,"R",33,"R",110,"R",38,"R",0,"R",38,"R",9,"R",2,"R",11,"R",95,"R",1,"R",94,"R",30,"R",6,"R",36,"R",447,"R",2,"R",445,"R",116,"R",41,"R",157
189228, 2,"R",151,"R",1,"R",150,"R",51,"R",7,"R",58,"R",24,"R",0,"R",24,"R",8,"R",0,"R",8,"R",70,"R",1,"R",69,"R",27,"R",3,"R",30,"R",245,"R",2,"R",243,"R",86,"R",10,"R",96
189228, 3,"R",163,"Z",0,"R",163,"R",26,"R",26,"R",52,"R",14,"Z",0,"R",14,"R",1,"R",2,"R",3,"R",25,"Z",0,"R",25,"R",3,"R",3,"R",6,"R",202,"R",0,"R",202,"R",30,"R",31,"R",61
189255, 4,"R",17,"Z",0,"R",17,"A",,"A",,"R",17,"R",7,"Z",0,"R",7,"A",,"A",,"R",7,"R",74,"Z",0,"R",74,"A",,"A",,"R",64,"R",98,"R",0,"R",98,"A",,"A",,"R",88
189273, 1,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0,"R",9,"R",1,"R",0,"R",1,"R",11,"R",0,"R",11,"R",1,"R",0,"R",1
189273, 2,"R",2,"Z",0,"R",2,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",9,"Z",0,"R",9,"R",1,"R",0,"R",1,"R",11,"R",0,"R",11,"R",1,"R",0,"R",1
189282, 1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1
189282, 2,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1
189404, 4,"R",10,"Z",0,"R",10,"A",,"A",,"R",7,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",12,"R",0,"R",12,"A",,"A",,"R",9
189413, 1,"R",107,"R",0,"R",107,"R",78,"R",15,"R",93,"R",25,"R",0,"R",25,"R",21,"R",3,"R",24,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",132,"R",0,"R",132,"R",99,"R",18,"R",117
189413, 2,"R",58,"Z",0,"R",58,"R",29,"R",15,"R",44,"R",5,"Z",0,"R",5,"R",1,"R",3,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",63,"R",0,"R",63,"R",30,"R",18,"R",48
189413, 3,"R",49,"Z",0,"R",49,"R",49,"R",0,"R",49,"R",20,"Z",0,"R",20,"R",20,"R",0,"R",20,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",69,"R",0,"R",69,"R",69,"R",0,"R",69
189468, 4,"R",74,"Z",0,"R",74,"A",,"A",,"R",61,"R",35,"Z",0,"R",35,"A",,"A",,"R",33,"R",36,"Z",0,"R",36,"A",,"A",,"R",26,"R",145,"R",0,"R",145,"A",,"A",,"R",120
189477, 4,"R",0,"Z",0,"R",0,"A",,"A",,"Z",0,"R",0,"Z",0,"R",0,"A",,"A",,"Z",0,"R",2,"Z",0,"R",2,"A",,"A",,"Z",0,"R",2,"R",0,"R",2,"A",,"A",,"R",0
189547, 4,"R",856,"Z",0,"R",856,"A",,"A",,"R",162,"R",133,"Z",0,"R",133,"A",,"A",,"R",29,"R",384,"Z",0,"R",384,"A",,"A",,"R",109,"R",1373,"R",0,"R",1373,"A",,"A",,"R",300
189565, 1,"R",96,"R",0,"R",96,"R",0,"R",31,"R",31,"R",4,"R",0,"R",4,"R",0,"R",1,"R",1,"R",17,"R",0,"R",17,"R",0,"R",8,"R",8,"R",117,"R",0,"R",117,"R",0,"R",40,"R",40
189565, 3,"R",96,"Z",0,"R",96,"Z",0,"R",31,"R",31,"R",4,"Z",0,"R",4,"Z",0,"R",1,"R",1,"R",17,"Z",0,"R",17,"Z",0,"R",8,"R",8,"R",117,"R",0,"R",117,"R",0,"R",40,"R",40
189583, 1,"R",80,"R",0,"R",80,"R",5,"R",20,"R",25,"R",4,"R",0,"R",4,"R",0,"R",3,"R",3,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",90,"R",0,"R",90,"R",5,"R",23,"R",28
189583, 3,"R",80,"Z",0,"R",80,"R",5,"R",20,"R",25,"R",4,"Z",0,"R",4,"R",0,"R",3,"R",3,"R",6,"Z",0,"R",6,"R",0,"R",0,"R",0,"R",90,"R",0,"R",90,"R",5,"R",23,"R",28
189592, 1,"R",35,"R",0,"R",35,"R",0,"R",7,"R",7,"R",3,"R",0,"R",3,"R",0,"R",2,"R",2,"R",9,"R",0,"R",9,"R",0,"R",1,"R",1,"R",47,"R",0,"R",47,"R",0,"R",10,"R",10
189592, 2,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
189592, 3,"R",35,"Z",0,"R",35,"Z",0,"R",7,"R",7,"R",3,"Z",0,"R",3,"Z",0,"R",2,"R",2,"R",8,"Z",0,"R",8,"Z",0,"R",1,"R",1,"R",46,"R",0,"R",46,"R",0,"R",10,"R",10
189705, 1,"R",222,"R",1,"R",221,"R",121,"R",0,"R",121,"R",169,"R",1,"R",168,"R",115,"R",0,"R",115,"R",206,"R",1,"R",205,"R",157,"R",0,"R",157,"R",597,"R",3,"R",594,"R",393,"R",0,"R",393
189705, 2,"R",222,"R",1,"R",221,"R",121,"R",0,"R",121,"R",169,"R",1,"R",168,"R",115,"R",0,"R",115,"R",206,"R",1,"R",205,"R",157,"R",0,"R",157,"R",597,"R",3,"R",594,"R",393,"R",0,"R",393
189714, 4,"R",44,"Z",0,"R",44,"A",,"A",,"R",32,"R",11,"Z",0,"R",11,"A",,"A",,"R",10,"R",22,"Z",0,"R",22,"A",,"A",,"R",14,"R",77,"R",0,"R",77,"A",,"A",,"R",56
189811, 4,"R",33,"Z",0,"R",33,"A",,"A",,"R",22,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",39,"R",0,"R",39,"A",,"A",,"R",26
189839, 4,"R",313,"Z",0,"R",313,"A",,"A",,"R",57,"R",36,"Z",0,"R",36,"A",,"A",,"R",10,"R",169,"Z",0,"R",169,"A",,"A",,"R",65,"R",518,"R",0,"R",518,"A",,"A",,"R",132
189848, 1,"R",112,"R",0,"R",112,"R",59,"R",0,"R",59,"R",50,"R",0,"R",50,"R",30,"R",0,"R",30,"R",37,"R",0,"R",37,"R",21,"R",0,"R",21,"R",199,"R",0,"R",199,"R",110,"R",0,"R",110
189848, 2,"R",112,"Z",0,"R",112,"R",59,"R",0,"R",59,"R",50,"Z",0,"R",50,"R",30,"R",0,"R",30,"R",37,"Z",0,"R",37,"R",21,"R",0,"R",21,"R",199,"R",0,"R",199,"R",110,"R",0,"R",110
189857, 1,"R",19,"R",0,"R",19,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0,"R",9,"R",0,"R",0,"R",0,"R",28,"R",0,"R",28,"R",3,"R",0,"R",3
189857, 2,"R",19,"Z",0,"R",19,"R",3,"R",0,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",9,"Z",0,"R",9,"R",0,"R",0,"R",0,"R",28,"R",0,"R",28,"R",3,"R",0,"R",3
189990, 4,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",9,"R",0,"R",9,"A",,"A",,"R",8
190008, 4,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",3,"R",0,"R",3,"A",,"A",,"R",3
190044, 1,"R",198,"R",0,"R",198,"R",120,"R",0,"R",120,"R",321,"R",0,"R",321,"R",249,"R",0,"R",249,"R",278,"R",0,"R",278,"R",209,"R",0,"R",209,"R",797,"R",0,"R",797,"R",578,"R",0,"R",578
190044, 2,"R",198,"Z",0,"R",198,"R",120,"R",0,"R",120,"R",321,"Z",0,"R",321,"R",249,"R",0,"R",249,"R",278,"Z",0,"R",278,"R",209,"R",0,"R",209,"R",797,"R",0,"R",797,"R",578,"R",0,"R",578
190053, 4,"R",112,"Z",0,"R",112,"A",,"A",,"R",22,"R",7,"Z",0,"R",7,"A",,"A",,"R",0,"R",61,"Z",0,"R",61,"A",,"A",,"R",21,"R",180,"R",0,"R",180,"A",,"A",,"R",43
190099, 1,"R",69,"R",0,"R",69,"R",60,"R",0,"R",60,"R",72,"R",0,"R",72,"R",61,"R",0,"R",61,"R",625,"R",0,"R",625,"R",578,"R",0,"R",578,"R",766,"R",0,"R",766,"R",699,"R",0,"R",699
190099, 2,"R",69,"Z",0,"R",69,"R",60,"R",0,"R",60,"R",72,"Z",0,"R",72,"R",61,"R",0,"R",61,"R",625,"Z",0,"R",625,"R",578,"R",0,"R",578,"R",766,"R",0,"R",766,"R",699,"R",0,"R",699
190114, 1,"R",62,"R",0,"R",62,"R",23,"R",3,"R",26,"R",5,"R",0,"R",5,"R",1,"R",0,"R",1,"R",8,"R",0,"R",8,"R",0,"R",0,"R",0,"R",75,"R",0,"R",75,"R",24,"R",3,"R",27
190114, 2,"R",33,"Z",0,"R",33,"R",14,"R",0,"R",14,"R",2,"Z",0,"R",2,"R",1,"R",0,"R",1,"R",4,"Z",0,"R",4,"R",0,"R",0,"R",0,"R",39,"R",0,"R",39,"R",15,"R",0,"R",15
190114, 3,"R",29,"Z",0,"R",29,"R",9,"R",3,"R",12,"R",3,"Z",0,"R",3,"R",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",0,"R",0,"R",0,"R",36,"R",0,"R",36,"R",9,"R",3,"R",12
190150, 1,"R",241,"R",0,"R",241,"R",225,"R",0,"R",225,"R",57,"R",0,"R",57,"R",51,"R",0,"R",51,"R",1222,"R",5,"R",1217,"R",1167,"R",0,"R",1167,"R",1520,"R",5,"R",1515,"R",1443,"R",0,"R",1443
190150, 2,"R",241,"R",0,"R",241,"R",225,"R",0,"R",225,"R",57,"R",0,"R",57,"R",51,"R",0,"R",51,"R",1222,"R",5,"R",1217,"R",1167,"R",0,"R",1167,"R",1520,"R",5,"R",1515,"R",1443,"R",0,"R",1443
190169, 4,"R",97,"Z",0,"R",97,"A",,"A",,"R",27,"R",10,"Z",0,"R",10,"A",,"A",,"R",4,"R",101,"Z",0,"R",101,"A",,"A",,"R",37,"R",208,"R",0,"R",208,"A",,"A",,"R",68
190239, 4,"R",30,"Z",0,"R",30,"A",,"A",,"R",13,"R",5,"Z",0,"R",5,"A",,"A",,"R",4,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",37,"R",0,"R",37,"A",,"A",,"R",18
190318, 4,"R",49,"Z",0,"R",49,"A",,"A",,"R",33,"R",6,"Z",0,"R",6,"A",,"A",,"R",6,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",58,"R",0,"R",58,"A",,"A",,"R",42
190372, 1,"R",54,"R",0,"R",54,"R",47,"R",0,"R",47,"R",19,"R",0,"R",19,"R",15,"R",0,"R",15,"R",145,"R",0,"R",145,"R",120,"R",0,"R",120,"R",218,"R",0,"R",218,"R",182,"R",0,"R",182
190372, 2,"R",54,"Z",0,"R",54,"R",47,"R",0,"R",47,"R",19,"Z",0,"R",19,"R",15,"R",0,"R",15,"R",145,"Z",0,"R",145,"R",120,"R",0,"R",120,"R",218,"R",0,"R",218,"R",182,"R",0,"R",182
190415, 1,"R",466,"R",0,"R",466,"R",432,"R",0,"R",432,"R",542,"R",0,"R",542,"R",514,"R",0,"R",514,"R",2307,"R",0,"R",2307,"R",2213,"R",0,"R",2213,"R",3315,"R",0,"R",3315,"R",3159,"R",0,"R",3159
190415, 2,"R",466,"Z",0,"R",466,"R",432,"R",0,"R",432,"R",542,"Z",0,"R",542,"R",514,"R",0,"R",514,"R",2307,"Z",0,"R",2307,"R",2213,"R",0,"R",2213,"R",3315,"R",0,"R",3315,"R",3159,"R",0,"R",3159
190442, 4,"R",281,"Z",0,"R",281,"A",,"A",,"R",93,"R",54,"Z",0,"R",54,"A",,"A",,"R",24,"R",230,"Z",0,"R",230,"A",,"A",,"R",110,"R",565,"R",0,"R",565,"A",,"A",,"R",227
190451, 4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",7,"Z",0,"R",7,"A",,"A",,"R",3,"R",11,"R",0,"R",11,"A",,"A",,"R",7
190503, 1,"R",157,"R",0,"R",157,"R",35,"R",66,"R",101,"R",176,"R",0,"R",176,"R",41,"R",89,"R",130,"R",179,"R",0,"R",179,"R",50,"R",81,"R",131,"R",512,"R",0,"R",512,"R",126,"R",236,"R",362
190503, 3,"R",157,"Z",0,"R",157,"R",35,"R",66,"R",101,"R",176,"Z",0,"R",176,"R",41,"R",89,"R",130,"R",179,"Z",0,"R",179,"R",50,"R",81,"R",131,"R",512,"R",0,"R",512,"R",126,"R",236,"R",362
190512, 1,"R",685,"R",0,"R",685,"R",510,"R",0,"R",510,"R",40,"R",0,"R",40,"R",28,"R",0,"R",28,"R",675,"R",0,"R",675,"R",492,"R",0,"R",492,"R",1400,"R",0,"R",1400,"R",1030,"R",0,"R",1030
190512, 2,"R",685,"Z",0,"R",685,"R",510,"R",0,"R",510,"R",40,"Z",0,"R",40,"R",28,"R",0,"R",28,"R",675,"Z",0,"R",675,"R",492,"R",0,"R",492,"R",1400,"R",0,"R",1400,"R",1030,"R",0,"R",1030
190521, 4,"R",4365,"Z",0,"R",4365,"A",,"A",,"R",1074,"R",53,"Z",0,"R",53,"A",,"A",,"R",8,"R",1363,"Z",0,"R",1363,"A",,"A",,"R",304,"R",5781,"R",0,"R",5781,"A",,"A",,"R",1386
190530, 4,"R",1464,"Z",0,"R",1464,"A",,"A",,"R",329,"R",6,"Z",0,"R",6,"A",,"A",,"R",2,"R",310,"Z",0,"R",310,"A",,"A",,"R",44,"R",1780,"R",0,"R",1780,"A",,"A",,"R",375
190549, 1,"R",803,"R",0,"R",803,"R",448,"R",0,"R",448,"R",56,"R",0,"R",56,"R",22,"R",0,"R",22,"R",461,"R",0,"R",461,"R",255,"R",0,"R",255,"R",1320,"R",0,"R",1320,"R",725,"R",0,"R",725
190549, 2,"R",803,"Z",0,"R",803,"R",448,"R",0,"R",448,"R",56,"Z",0,"R",56,"R",22,"R",0,"R",22,"R",461,"Z",0,"R",461,"R",255,"R",0,"R",255,"R",1320,"R",0,"R",1320,"R",725,"R",0,"R",725
190558, 1,"R",1514,"R",0,"R",1514,"R",428,"R",72,"R",500,"R",95,"R",0,"R",95,"R",28,"R",5,"R",33,"R",867,"R",0,"R",867,"R",308,"R",19,"R",327,"R",2476,"R",0,"R",2476,"R",764,"R",96,"R",860
190558, 2,"R",287,"Z",0,"R",287,"R",135,"R",8,"R",143,"R",23,"Z",0,"R",23,"R",11,"R",2,"R",13,"R",294,"Z",0,"R",294,"R",165,"R",2,"R",167,"R",604,"R",0,"R",604,"R",311,"R",12,"R",323
190558, 3,"R",1227,"Z",0,"R",1227,"R",293,"R",64,"R",357,"R",72,"Z",0,"R",72,"R",17,"R",3,"R",20,"R",573,"Z",0,"R",573,"R",143,"R",17,"R",160,"R",1872,"R",0,"R",1872,"R",453,"R",84,"R",537
190567, 1,"R",1130,"R",0,"R",1130,"R",654,"R",0,"R",654,"R",49,"R",0,"R",49,"R",24,"R",0,"R",24,"R",626,"R",0,"R",626,"R",378,"R",0,"R",378,"R",1805,"R",0,"R",1805,"R",1056,"R",0,"R",1056
190567, 2,"R",1130,"Z",0,"R",1130,"R",654,"R",0,"R",654,"R",49,"Z",0,"R",49,"R",24,"R",0,"R",24,"R",626,"Z",0,"R",626,"R",378,"R",0,"R",378,"R",1805,"R",0,"R",1805,"R",1056,"R",0,"R",1056
190585, 4,"R",910,"Z",0,"R",910,"A",,"A",,"R",187,"R",19,"Z",0,"R",19,"A",,"A",,"R",3,"R",159,"Z",0,"R",159,"A",,"A",,"R",32,"R",1088,"R",0,"R",1088,"A",,"A",,"R",222
190594, 1,"R",1119,"R",0,"R",1119,"R",632,"R",0,"R",632,"R",65,"R",0,"R",65,"R",34,"R",0,"R",34,"R",1009,"R",0,"R",1009,"R",570,"R",0,"R",570,"R",2193,"R",0,"R",2193,"R",1236,"R",0,"R",1236
190594, 2,"R",1119,"Z",0,"R",1119,"R",632,"R",0,"R",632,"R",65,"Z",0,"R",65,"R",34,"R",0,"R",34,"R",1009,"Z",0,"R",1009,"R",570,"R",0,"R",570,"R",2193,"R",0,"R",2193,"R",1236,"R",0,"R",1236
190600, 1,"R",860,"R",0,"R",860,"R",461,"R",0,"R",461,"R",65,"R",0,"R",65,"R",35,"R",0,"R",35,"R",582,"R",0,"R",582,"R",312,"R",0,"R",312,"R",1507,"R",0,"R",1507,"R",808,"R",0,"R",808
190600, 2,"R",860,"Z",0,"R",860,"R",461,"R",0,"R",461,"R",65,"Z",0,"R",65,"R",35,"R",0,"R",35,"R",581,"Z",0,"R",581,"R",312,"R",0,"R",312,"R",1506,"R",0,"R",1506,"R",808,"R",0,"R",808
190600, 3,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
190619, 4,"R",1433,"Z",0,"R",1433,"A",,"A",,"R",384,"R",18,"Z",0,"R",18,"A",,"A",,"R",6,"R",494,"Z",0,"R",494,"A",,"A",,"R",129,"R",1945,"R",0,"R",1945,"A",,"A",,"R",519
190628, 4,"R",1893,"Z",0,"R",1893,"A",,"A",,"R",568,"R",19,"Z",0,"R",19,"A",,"A",,"R",10,"R",713,"Z",0,"R",713,"A",,"A",,"R",175,"R",2625,"R",0,"R",2625,"A",,"A",,"R",753
190637, 1,"R",487,"R",0,"R",487,"R",261,"R",0,"R",261,"R",12,"R",0,"R",12,"R",3,"R",0,"R",3,"R",173,"R",0,"R",173,"R",97,"R",0,"R",97,"R",672,"R",0,"R",672,"R",361,"R",0,"R",361
190637, 2,"R",487,"Z",0,"R",487,"R",261,"R",0,"R",261,"R",12,"Z",0,"R",12,"R",3,"R",0,"R",3,"R",173,"Z",0,"R",173,"R",97,"R",0,"R",97,"R",672,"R",0,"R",672,"R",361,"R",0,"R",361
190646, 1,"R",841,"R",0,"R",841,"R",158,"R",50,"R",208,"R",32,"R",0,"R",32,"R",4,"R",2,"R",6,"R",228,"R",0,"R",228,"R",35,"R",15,"R",50,"R",1101,"R",0,"R",1101,"R",197,"R",67,"R",264
190646, 2,"R",70,"Z",0,"R",70,"R",14,"R",2,"R",16,"R",7,"Z",0,"R",7,"R",0,"R",0,"R",0,"R",28,"Z",0,"R",28,"R",9,"R",0,"R",9,"R",105,"R",0,"R",105,"R",23,"R",2,"R",25
190646, 3,"R",771,"Z",0,"R",771,"R",144,"R",48,"R",192,"R",25,"Z",0,"R",25,"R",4,"R",2,"R",6,"R",200,"Z",0,"R",200,"R",26,"R",15,"R",41,"R",996,"R",0,"R",996,"R",174,"R",65,"R",239
190655, 1,"R",2203,"R",0,"R",2203,"R",326,"R",186,"R",512,"R",73,"R",0,"R",73,"R",8,"R",5,"R",13,"R",832,"R",0,"R",832,"R",102,"R",36,"R",138,"R",3108,"R",0,"R",3108,"R",436,"R",227,"R",663
190655, 2,"R",375,"Z",0,"R",375,"R",116,"R",34,"R",150,"R",10,"Z",0,"R",10,"R",4,"R",0,"R",4,"R",187,"Z",0,"R",187,"R",53,"R",9,"R",62,"R",572,"R",0,"R",572,"R",173,"R",43,"R",216
190655, 3,"R",1828,"Z",0,"R",1828,"R",210,"R",152,"R",362,"R",63,"Z",0,"R",63,"R",4,"R",5,"R",9,"R",645,"Z",0,"R",645,"R",49,"R",27,"R",76,"R",2536,"R",0,"R",2536,"R",263,"R",184,"R",447
190664, 1,"R",736,"R",0,"R",736,"R",395,"R",0,"R",395,"R",41,"R",0,"R",41,"R",25,"R",0,"R",25,"R",676,"R",0,"R",676,"R",398,"R",0,"R",398,"R",1453,"R",0,"R",1453,"R",818,"R",0,"R",818
190664, 2,"R",736,"Z",0,"R",736,"R",395,"R",0,"R",395,"R",41,"Z",0,"R",41,"R",25,"R",0,"R",25,"R",676,"Z",0,"R",676,"R",398,"R",0,"R",398,"R",1453,"R",0,"R",1453,"R",818,"R",0,"R",818
190673, 4,"R",1845,"Z",0,"R",1845,"A",,"A",,"R",503,"R",30,"Z",0,"R",30,"A",,"A",,"R",8,"R",1033,"Z",0,"R",1033,"A",,"A",,"R",248,"R",2908,"R",0,"R",2908,"A",,"A",,"R",759
190691, 1,"R",669,"R",0,"R",669,"R",232,"R",0,"R",232,"R",17,"R",0,"R",17,"R",7,"R",0,"R",7,"R",250,"R",0,"R",250,"R",73,"R",0,"R",73,"R",936,"R",0,"R",936,"R",312,"R",0,"R",312
190691, 2,"R",669,"Z",0,"R",669,"R",232,"R",0,"R",232,"R",17,"Z",0,"R",17,"R",7,"R",0,"R",7,"R",250,"Z",0,"R",250,"R",73,"R",0,"R",73,"R",936,"R",0,"R",936,"R",312,"R",0,"R",312
190707, 4,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",5,"R",0,"R",5,"A",,"A",,"R",4
190716, 1,"R",81,"R",0,"R",81,"R",46,"R",0,"R",46,"R",81,"R",0,"R",81,"R",46,"R",1,"R",47,"R",77,"R",0,"R",77,"R",48,"R",16,"R",64,"R",239,"R",0,"R",239,"R",140,"R",17,"R",157
190716, 2,"R",81,"Z",0,"R",81,"R",46,"R",0,"R",46,"R",81,"Z",0,"R",81,"R",46,"R",1,"R",47,"R",77,"Z",0,"R",77,"R",48,"R",16,"R",64,"R",239,"R",0,"R",239,"R",140,"R",17,"R",157
190725, 1,"R",165,"R",0,"R",165,"R",67,"R",0,"R",67,"R",139,"R",1,"R",138,"R",80,"R",0,"R",80,"R",88,"R",0,"R",88,"R",68,"R",0,"R",68,"R",392,"R",1,"R",391,"R",215,"R",0,"R",215
190725, 2,"R",165,"R",0,"R",165,"R",67,"R",0,"R",67,"R",139,"R",1,"R",138,"R",80,"R",0,"R",80,"R",88,"R",0,"R",88,"R",68,"R",0,"R",68,"R",392,"R",1,"R",391,"R",215,"R",0,"R",215
190752, 1,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0,"R",7,"R",2,"R",0,"R",2,"R",9,"R",0,"R",9,"R",3,"R",0,"R",3
190752, 2,"R",2,"Z",0,"R",2,"R",1,"R",0,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",2,"R",0,"R",2,"R",9,"R",0,"R",9,"R",3,"R",0,"R",3
190761, 1,"R",119,"R",0,"R",119,"R",56,"R",0,"R",56,"R",66,"R",0,"R",66,"R",32,"R",0,"R",32,"R",68,"R",0,"R",68,"R",47,"R",0,"R",47,"R",253,"R",0,"R",253,"R",135,"R",0,"R",135
