UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
232414,"R",570,"R",1793,"R",32,"R",422,"R",0,"R",0,"R",422,"R",277,"R",66,"R",525,"R",0,"R",0,"R",525,"R",223,"R",42,"R",20
232423,"R",4859,"R",5670,"R",86,"R",4762,"R",0,"R",0,"R",4762,"R",4248,"R",89,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",17
232450,"R",742,"R",2016,"R",37,"R",673,"R",0,"R",0,"R",673,"R",457,"R",68,"R",582,"R",0,"R",0,"R",582,"R",281,"R",48,"R",22
232557,"R",4688,"R",11896,"R",39,"R",4206,"R",2,"Z",0,"R",4204,"R",3342,"R",79,"R",678,"R",0,"Z",0,"R",678,"R",212,"R",31,"R",18
232566,"R",783,"R",990,"R",79,"R",706,"R",1,"R",0,"R",705,"R",537,"R",76,"R",12,"R",0,"R",0,"R",12,"R",7,"R",58,"R",13
232575,"R",517,"R",1160,"R",45,"R",500,"R",0,"R",0,"R",500,"R",325,"R",65,"R",410,"R",0,"R",0,"R",410,"R",180,"R",44,"R",25
232609,"R",410,"R",525,"R",78,"R",336,"R",0,"R",0,"R",336,"R",256,"R",76,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
232618,"R",2,"R",76,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
232672,"R",259,"R",386,"R",67,"R",313,"R",0,"R",0,"R",313,"R",201,"R",64,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",12
232681,"R",732,"R",1030,"R",71,"R",629,"R",0,"R",0,"R",629,"R",525,"R",83,"R",25,"R",0,"R",0,"R",25,"R",23,"R",92,"R",12
232706,"R",350,"R",537,"R",65,"R",326,"R",0,"R",0,"R",326,"R",243,"R",75,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",13
232724,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
232788,"R",247,"R",365,"R",68,"R",213,"R",0,"R",0,"R",213,"R",135,"R",63,"R",81,"R",0,"R",0,"R",81,"R",33,"R",41,"R",18
232797,"R",18,"R",264,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",11
232867,"R",447,"R",843,"R",53,"R",471,"R",0,"R",0,"R",471,"R",307,"R",65,"R",103,"R",0,"R",0,"R",103,"R",42,"R",41,"R",28
232885,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
232919,"A",,"A",,"A",,"R",126,"R",0,"R",0,"R",126,"R",89,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
232937,"R",1195,"R",1654,"R",72,"R",1101,"R",0,"R",0,"R",1101,"R",769,"R",70,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
232946,"R",4817,"R",11322,"R",43,"R",4729,"R",0,"R",0,"R",4729,"R",3380,"R",71,"R",3436,"R",0,"R",0,"R",3436,"R",1831,"R",53,"R",28
232982,"R",3023,"R",4995,"R",61,"R",2811,"R",12,"R",0,"R",2799,"R",2070,"R",74,"R",88,"R",1,"R",0,"R",87,"R",41,"R",47,"R",16
233019,"R",377,"R",545,"R",69,"R",378,"R",0,"R",0,"R",378,"R",241,"R",64,"R",78,"R",0,"R",0,"R",78,"R",30,"R",38,"R",18
233037,"R",106,"R",219,"R",48,"R",112,"R",0,"R",0,"R",112,"R",61,"R",54,"R",61,"R",0,"R",0,"R",61,"R",22,"R",36,"R",19
233082,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
233116,"R",326,"R",1006,"R",32,"R",355,"R",0,"R",0,"R",355,"R",236,"R",66,"R",398,"R",0,"R",0,"R",398,"R",184,"R",46,"R",19
233277,"R",1222,"R",1830,"R",67,"R",1286,"R",0,"R",0,"R",1286,"R",879,"R",68,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",12
233286,"A",,"A",,"A",,"R",19,"R",0,"R",0,"R",19,"R",9,"R",47,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",12
233295,"R",414,"R",471,"R",88,"R",343,"R",0,"R",0,"R",343,"R",279,"R",81,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",10
233301,"R",147,"R",179,"R",82,"R",137,"R",0,"R",0,"R",137,"R",92,"R",67,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
233310,"R",164,"R",449,"R",37,"R",148,"R",0,"R",0,"R",148,"R",89,"R",60,"R",148,"R",0,"R",0,"R",148,"R",91,"R",61,"R",22
233329,"A",,"A",,"A",,"R",23,"Z",0,"Z",0,"R",23,"R",12,"R",52,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
233338,"R",357,"R",1567,"R",23,"R",827,"R",0,"R",0,"R",827,"R",133,"R",16,"R",29,"Z",0,"Z",0,"R",29,"R",8,"R",28,"R",27
233356,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
233374,"R",850,"R",1013,"R",84,"R",871,"R",0,"R",1,"R",872,"R",798,"R",92,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",8
233408,"R",11,"R",11,"R",100,"R",5,"R",0,"R",0,"R",5,"R",2,"R",40,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
233426,"R",502,"R",579,"R",87,"R",465,"R",0,"R",0,"R",465,"R",342,"R",74,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
233480,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
233541,"R",475,"R",632,"R",75,"R",509,"R",0,"R",0,"R",509,"R",423,"R",83,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
233602,"R",17,"R",25,"R",68,"R",16,"R",0,"R",0,"R",16,"R",12,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
233611,"R",325,"R",399,"R",81,"R",317,"R",75,"R",0,"R",242,"R",162,"R",67,"R",5,"R",2,"R",0,"R",3,"R",0,"R",0,"R",17
233639,"R",193,"R",567,"R",34,"R",158,"R",0,"R",0,"R",158,"R",104,"R",66,"R",176,"R",0,"R",0,"R",176,"R",59,"R",34,"R",24
233648,"R",369,"R",565,"R",65,"R",375,"R",0,"R",0,"R",375,"R",219,"R",58,"R",88,"R",0,"R",0,"R",88,"R",27,"R",31,"R",19
233666,"A",,"A",,"A",,"R",28,"R",0,"R",0,"R",28,"R",28,"R",100,"R",11,"R",0,"R",0,"R",11,"R",10,"R",91,"R",12
233684,"R",2,"R",323,"R",1,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",77,"R",0,"R",0,"R",77,"R",32,"R",42,"R",41
233718,"R",154,"R",172,"R",90,"R",177,"R",0,"R",0,"R",177,"R",110,"R",62,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
233754,"R",512,"R",1397,"R",37,"R",507,"R",0,"R",0,"R",507,"R",324,"R",64,"R",444,"R",0,"R",0,"R",444,"R",185,"R",42,"R",21
233772,"R",1489,"R",4122,"R",36,"R",1542,"R",0,"R",0,"R",1542,"R",948,"R",61,"R",1552,"R",0,"R",0,"R",1552,"R",596,"R",38,"R",20
233897,"R",250,"R",629,"R",40,"R",251,"Z",0,"Z",0,"R",251,"R",175,"R",70,"R",6,"Z",0,"Z",0,"R",6,"R",4,"R",67,"R",14
233903,"R",244,"R",462,"R",53,"R",322,"R",0,"R",0,"R",322,"R",182,"R",57,"R",154,"R",0,"R",0,"R",154,"R",53,"R",34,"R",17
233921,"R",7158,"R",8239,"R",87,"R",6697,"R",0,"R",0,"R",6697,"R",6091,"R",91,"R",21,"R",0,"R",0,"R",21,"R",15,"R",71,"R",17
233949,"R",676,"R",1392,"R",49,"R",648,"R",0,"R",0,"R",648,"R",434,"R",67,"R",353,"R",0,"R",0,"R",353,"R",164,"R",46,"R",23
234030,"R",4120,"R",5659,"R",73,"R",4041,"R",0,"Z",0,"R",4041,"R",3426,"R",85,"R",43,"R",0,"Z",0,"R",43,"R",26,"R",60,"R",16
234076,"R",4021,"R",5063,"R",79,"R",3889,"R",1,"R",0,"R",3888,"R",3769,"R",97,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
234085,"R",347,"R",361,"R",96,"R",426,"R",0,"R",0,"R",426,"R",348,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
234119,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",8,"R",67,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",17
234137,"R",69,"R",367,"R",19,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
234155,"R",1376,"R",1692,"R",81,"R",913,"Z",0,"Z",0,"R",913,"R",667,"R",73,"R",7,"Z",0,"Z",0,"R",7,"R",5,"R",71,"R",12
234164,"R",296,"R",496,"R",60,"R",291,"Z",0,"Z",0,"R",291,"R",156,"R",54,"R",22,"Z",0,"Z",0,"R",22,"R",7,"R",32,"R",17
234173,"R",280,"R",671,"R",42,"R",341,"R",0,"R",0,"R",341,"R",234,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
234207,"R",476,"R",482,"R",99,"R",484,"R",0,"R",0,"R",484,"R",472,"R",98,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
234377,"R",249,"R",429,"R",58,"R",247,"R",0,"R",0,"R",247,"R",159,"R",64,"R",90,"R",0,"R",0,"R",90,"R",52,"R",58,"R",23
234669,"R",979,"R",3327,"R",29,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",15
234696,"R",250,"R",613,"R",41,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",22
234711,"R",330,"R",572,"R",58,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",15
234827,"R",1355,"R",2414,"R",56,"R",1334,"R",0,"R",0,"R",1334,"R",901,"R",68,"R",36,"R",0,"R",0,"R",36,"R",13,"R",36,"R",14
234845,"R",389,"R",798,"R",49,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",14
234915,"R",2,"R",353,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",5,"R",0,"R",0,"R",5,"R",1,"R",20,"R",6
234924,"A",,"A",,"A",,"R",56,"Z",0,"Z",0,"R",56,"R",47,"R",84,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
234933,"R",1029,"R",2127,"R",48,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",12
234951,"R",282,"R",789,"R",36,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",19
234979,"R",1031,"R",2057,"R",50,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",19
235024,"R",124,"R",164,"R",76,"R",97,"R",0,"R",0,"R",97,"R",67,"R",69,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",6
235088,"A",,"A",,"A",,"R",176,"R",1,"Z",0,"R",175,"R",160,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
235097,"R",1338,"R",2064,"R",65,"R",1278,"R",0,"R",0,"R",1278,"R",857,"R",67,"R",26,"R",0,"R",0,"R",26,"R",10,"R",38,"R",19
235103,"R",475,"R",1841,"R",26,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",12
235149,"R",817,"R",1774,"R",46,"R",1025,"Z",0,"Z",0,"R",1025,"R",618,"R",60,"R",470,"Z",0,"Z",0,"R",470,"R",197,"R",42,"R",15
235167,"R",261,"R",629,"R",41,"R",208,"Z",0,"Z",0,"R",208,"R",136,"R",65,"R",16,"Z",0,"Z",0,"R",16,"R",6,"R",38,"R",17
235237,"R",1064,"R",2387,"R",45,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",21
235307,"A",,"A",,"A",,"R",79,"R",0,"R",0,"R",79,"R",26,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
235316,"R",1216,"R",1440,"R",84,"R",1311,"R",0,"R",0,"R",1311,"R",1214,"R",93,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
235334,"R",241,"R",493,"R",49,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",14
235343,"R",665,"R",1635,"R",41,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",12
235352,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",9,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
235422,"R",128,"R",269,"R",48,"R",81,"R",0,"R",0,"R",81,"R",60,"R",74,"R",44,"R",2,"R",0,"R",42,"R",26,"R",62,"R",8
235431,"R",525,"R",1338,"R",39,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",14
235501,"A",,"A",,"A",,"R",121,"R",0,"R",0,"R",121,"R",88,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
235547,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
235583,"A",,"A",,"A",,"R",38,"R",0,"R",0,"R",38,"R",28,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
235671,"R",236,"R",1194,"R",20,"R",142,"R",0,"R",0,"R",142,"R",87,"R",61,"R",11,"R",0,"R",0,"R",11,"R",4,"R",36,"R",23
235699,"R",271,"R",1111,"R",24,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",16
235750,"R",353,"R",766,"R",46,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",13
236018,"A",,"A",,"A",,"P",0,"P",0,"P",0,"P",0,"P",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"P",3
236072,"R",434,"R",1999,"R",22,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",17
236133,"R",151,"R",269,"R",56,"R",156,"R",0,"R",0,"R",156,"R",126,"R",81,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
236188,"R",581,"R",1601,"R",36,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",17
236212,"A",,"A",,"A",,"R",211,"Z",0,"Z",0,"R",211,"R",183,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
236230,"R",526,"R",695,"R",76,"R",510,"R",2,"R",0,"R",508,"R",396,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
236258,"R",161,"R",460,"R",35,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",14
236328,"R",405,"R",445,"R",91,"R",409,"R",0,"R",0,"R",409,"R",322,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
236382,"R",224,"R",908,"R",25,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",9
236452,"R",292,"R",476,"R",61,"R",345,"R",0,"R",0,"R",345,"R",242,"R",70,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",11
236504,"R",367,"R",1768,"R",21,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",32
236513,"R",662,"R",1599,"R",41,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",17
236577,"R",532,"R",713,"R",75,"R",575,"R",0,"R",0,"R",575,"R",454,"R",79,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",12
236595,"R",987,"R",1319,"R",75,"R",989,"R",0,"Z",0,"R",989,"R",809,"R",82,"R",5,"R",0,"Z",0,"R",5,"R",3,"R",60,"R",10
236610,"R",367,"R",1537,"R",24,"R",242,"Z",0,"Z",0,"R",242,"R",130,"R",54,"R",128,"Z",0,"Z",0,"R",128,"R",51,"R",40,"R",14
236638,"R",598,"R",1442,"R",41,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",17
236656,"R",584,"R",1173,"R",50,"R",401,"Z",0,"Z",0,"R",401,"R",239,"R",60,"R",138,"Z",0,"Z",0,"R",138,"R",57,"R",41,"R",14
236692,"R",934,"R",2341,"R",40,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",17
236708,"R",844,"R",1485,"R",57,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",14
236744,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",14,"R",88,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
236753,"R",948,"R",1917,"R",49,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",15
236887,"R",387,"R",823,"R",47,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",19
236896,"R",296,"R",402,"R",74,"R",276,"R",0,"R",0,"R",276,"R",213,"R",77,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",13
236939,"R",3897,"R",6115,"R",64,"R",3872,"R",0,"R",0,"R",3872,"R",3117,"R",81,"R",135,"R",0,"R",0,"R",135,"R",74,"R",55,"R",15
236948,"R",7311,"R",9999,"R",73,"R",7166,"R",1,"R",0,"R",7165,"R",6707,"R",94,"R",86,"R",0,"R",0,"R",86,"R",66,"R",77,"R",21
236975,"R",463,"R",779,"R",59,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",13
237011,"R",3144,"R",4267,"R",74,"R",2813,"R",0,"R",0,"R",2813,"R",2176,"R",77,"R",61,"R",0,"R",0,"R",61,"R",39,"R",64,"R",17
237039,"R",314,"R",988,"R",32,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",13
237057,"R",336,"R",373,"R",90,"R",477,"R",0,"R",0,"R",477,"R",421,"R",88,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
237066,"R",453,"R",529,"R",86,"R",532,"R",0,"R",0,"R",532,"R",414,"R",78,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",10
237109,"R",545,"R",871,"R",63,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",15
237118,"R",192,"R",274,"R",70,"R",262,"R",0,"R",0,"R",262,"R",149,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
237127,"A",,"A",,"A",,"R",37,"Z",0,"Z",0,"R",37,"R",27,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
237136,"R",31,"R",70,"R",44,"R",17,"R",0,"R",0,"R",17,"R",13,"R",76,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",9
237145,"A",,"A",,"A",,"R",8,"Z",0,"Z",0,"R",8,"R",8,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
237172,"A",,"A",,"A",,"R",22,"R",0,"R",0,"R",22,"R",19,"R",86,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
237181,"R",176,"R",200,"R",88,"R",166,"R",0,"R",0,"R",166,"R",124,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
237215,"R",256,"R",418,"R",61,"R",218,"R",0,"R",0,"R",218,"R",126,"R",58,"R",14,"R",0,"R",0,"R",14,"R",1,"R",7,"R",14
237242,"A",,"A",,"A",,"R",43,"R",0,"R",0,"R",43,"R",5,"R",12,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"R",6
237303,"A",,"A",,"A",,"R",22,"R",1,"R",0,"R",21,"R",16,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
237312,"R",236,"R",540,"R",44,"R",220,"R",0,"R",0,"R",220,"R",156,"R",71,"R",26,"R",0,"R",0,"R",26,"R",8,"R",31,"R",16
237321,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",8,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
237330,"R",365,"R",558,"R",65,"R",390,"R",0,"R",0,"R",390,"R",217,"R",56,"R",5,"R",0,"R",0,"R",5,"R",0,"R",0,"R",15
237358,"R",179,"R",228,"R",79,"R",155,"R",0,"R",0,"R",155,"R",110,"R",71,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
237367,"R",681,"R",1295,"R",53,"R",620,"R",0,"R",0,"R",620,"R",390,"R",63,"R",28,"R",0,"R",0,"R",28,"R",6,"R",21,"R",13
237385,"R",281,"R",423,"R",66,"R",260,"R",0,"R",0,"R",260,"R",169,"R",65,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",16
237437,"R",20,"R",30,"R",67,"R",12,"R",0,"R",0,"R",12,"R",7,"R",58,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",19
237473,"A",,"A",,"A",,"R",60,"R",0,"R",0,"R",60,"R",57,"R",95,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
237491,"A",,"A",,"A",,"R",18,"R",2,"R",0,"R",16,"R",15,"R",94,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
237525,"R",1522,"R",2690,"R",57,"R",1574,"R",0,"R",0,"R",1574,"R",1172,"R",74,"R",18,"R",0,"R",0,"R",18,"R",9,"R",50,"R",16
237543,"A",,"A",,"A",,"R",24,"R",3,"R",0,"R",21,"R",20,"R",95,"R",15,"R",1,"R",0,"R",14,"R",13,"R",93,"R",12
237561,"A",,"A",,"A",,"R",25,"R",0,"R",0,"R",25,"R",17,"R",68,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
237570,"A",,"A",,"A",,"R",20,"R",0,"R",0,"R",20,"R",17,"R",85,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
237598,"R",2,"R",2,"R",100,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
237686,"R",228,"R",756,"R",30,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"R",15
237701,"R",384,"R",615,"R",62,"R",377,"R",0,"R",0,"R",377,"R",216,"R",57,"R",6,"R",0,"R",0,"R",6,"R",1,"R",17,"R",16
237729,"A",,"A",,"A",,"R",33,"R",0,"R",0,"R",33,"R",23,"R",70,"R",38,"R",0,"R",0,"R",38,"R",28,"R",74,"R",11
237783,"A",,"A",,"A",,"R",127,"R",0,"R",0,"R",127,"R",72,"R",57,"R",52,"R",0,"R",0,"R",52,"R",2,"R",4,"R",14
237792,"R",544,"R",1113,"R",49,"R",412,"R",0,"R",0,"R",412,"R",290,"R",70,"R",7,"R",0,"R",0,"R",7,"R",4,"R",57,"R",15
237817,"R",299,"R",474,"R",63,"R",373,"Z",0,"Z",0,"R",373,"R",201,"R",54,"R",33,"Z",0,"Z",0,"R",33,"R",8,"R",24,"R",16
237844,"A",,"A",,"A",,"R",85,"R",0,"R",0,"R",85,"R",79,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
237899,"R",321,"R",2263,"R",14,"R",301,"R",0,"R",0,"R",301,"R",184,"R",61,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",16
237905,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
237932,"R",424,"R",548,"R",77,"R",388,"R",0,"R",0,"R",388,"R",275,"R",71,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",12
237950,"R",297,"R",706,"R",42,"R",298,"R",0,"R",0,"R",298,"R",168,"R",56,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",12
237969,"R",275,"R",286,"R",96,"R",302,"R",0,"R",0,"R",302,"R",202,"R",67,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
237987,"R",25,"R",72,"R",35,"R",42,"R",0,"R",0,"R",42,"R",28,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
237996,"R",51,"R",216,"R",24,"R",78,"R",0,"R",0,"R",78,"R",50,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
238005,"A",,"A",,"A",,"R",39,"R",0,"R",0,"R",39,"R",34,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
238014,"R",217,"R",602,"R",36,"R",174,"R",0,"R",0,"R",174,"R",95,"R",55,"R",49,"R",0,"R",0,"R",49,"R",19,"R",39,"R",11
238032,"R",4561,"R",5874,"R",78,"R",4296,"R",2,"R",0,"R",4294,"R",3392,"R",79,"R",17,"R",0,"R",0,"R",17,"R",3,"R",18,"R",17
238078,"R",145,"R",213,"R",68,"R",148,"R",0,"R",0,"R",148,"R",106,"R",72,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
238096,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
238175,"A",,"A",,"A",,"R",29,"R",0,"Z",0,"R",29,"R",29,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
238193,"R",133,"R",271,"R",49,"R",107,"R",0,"R",0,"R",107,"R",77,"R",72,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",8
238263,"R",742,"R",2431,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
238324,"R",45,"R",306,"R",15,"R",38,"R",0,"R",0,"R",38,"R",31,"R",82,"R",5,"Z",0,"Z",0,"R",5,"R",3,"R",60,"R",8
