UNITID,LEXP100K,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,LILSYN,XLSTOTAL,LSTOTAL,XLSLIBRN,LSLIBRN,XLSOPROF,LSOPROF,XLSOPAID,LSOPAID,XLSSTAST,LSSTAST,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
200314,2 ,2,"R",20375,"R",9920,"R",5,"R",553,"R",388,"R",120,"R",4,"R",21048,"R",10317,"R",31365,"R",131,"R",274,"R",405,1,"R",0,"R",7,1,"R",7.5,"R",1,"R",0.5,"R",0,"R",6,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
200332,1 ,2,"R",378972,"R",288389,"R",252,"R",19088,"R",75936,"R",14976,"R",111672,"R",413036,"R",476249,"R",889285,"R",13640,"R",681777,"R",695417,1,"R",1877,"R",5332,1,"R",41.08,"R",17,"R",5,"R",13,"R",6.08,"R",5,"R",1980734,1,"R",973110,"R",120305,"R",3144157,"R",25527,"R",3289989,"R",58411,"R",387277,"R",445688,"R",6689521,5716411
200341,2 ,2,"R",2770,"R",17613,"R",187,"R",279,"R",313,"R",52,"R",21784,"R",3101,"R",39897,"R",42998,"R",104,"R",27410,"R",27514,1,"R",1,"R",143,1,"R",3,"R",1,"R",0,"R",0,"R",2,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
200466,2 ,2,"R",17408,"R",0,"R",4,"R",1200,"R",400,"R",30,"R",40,"R",18638,"R",444,"R",19082,"R",17408,"R",130,"R",17538,1,"R",0,"R",0,1,"R",5,"R",1,"R",1,"R",0,"R",3,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
200484,2 ,2,"R",54421,"R",22583,"R",25,"R",1194,"R",318,"R",331,"R",23656,"R",55946,"R",46582,"R",102528,"R",613,"R",3783,"R",4396,1,"R",37,"R",54,1,"R",2.38,"R",1,"R",0,"R",0.5,"R",0.88,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
200527,1 ,2,"R",26481,"R",2613,"R",7,"R",1281,"R",62,"R",8,"R",18,"R",27770,"R",2700,"R",30470,"R",1081,"R",1492,"R",2573,1,"R",0,"R",7,1,"R",6,"R",1,"R",1,"R",2,"R",2,"R",0,"R",91981,1,"R",31571,"R",13889,"R",748,"R",4945,"R",19582,"R",6443,"R",7291,"R",13734,"R",156868,125297
200554,1 ,2,"R",10013,"R",0,"R",86,"R",433,"R",0,"R",21,"R",0,"R",10467,"R",86,"R",10553,"R",444,"R",5615,"R",6059,1,"R",188,"R",53,1,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",100045,1,"R",27013,"R",856,"R",1353,"R",7227,"R",9436,"R",1730,"R",2330,"R",4060,"R",140554,113541
200572,1 ,2,"R",76998,"R",252795,"R",61,"R",3409,"R",199615,"R",1070,"R",22376,"R",81477,"R",474847,"R",556324,"R",1525,"R",28788,"R",30313,1,"R",295,"R",359,1,"R",6,"R",3,"R",0,"R",1,"R",2,"R",1,"R",232033,1,"R",114631,"R",16216,"R",71000,"R",5218,"R",92434,"R",0,"R",45000,"R",45000,"R",484098,369467
200590,2 ,2,"R",2000,"R",105,"R",5,"R",80,"R",70,"R",25,"Z",0,"R",2105,"R",180,"R",2285,"R",105,"R",4,"R",109,2,"A",,"A",,1,"R",1,"R",1,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
200697,1 ,2,"R",77280,"R",467781,"R",9,"R",735,"R",140,"R",1295,"R",39751,"R",79310,"R",507681,"R",586991,"R",2655,"R",143629,"R",146284,1,"R",1055,"R",347,1,"R",12,"R",8,"R",4,"R",0,"R",0,"R",0,"R",851995,2,"Z",0,"R",58853,"R",1233778,"R",24888,"R",1317519,"R",0,"R",17118,"R",17118,"R",2186632,2186632
200785,2 ,2,"R",8,"R",374896,"R",117,"R",0,"R",113478,"R",0,"R",80938,"R",8,"R",569429,"R",569437,"R",0,"R",411275,"R",411275,1,"R",0,"R",1,1,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
200800,1 ,2,"R",539805,"R",1920171,"R",330,"R",31732,"R",137362,"R",18076,"R",115914,"R",589613,"R",2173777,"R",2763390,"R",9615,"R",31645,"R",41260,1,"R",4253,"R",2073,1,"R",38,"R",11,"R",5,"R",16,"R",6,"R",1,"R",1718700,1,"R",543233,"R",50212,"R",2369885,"R",41877,"R",2461974,"R",11754,"R",111089,"R",122843,"R",4846750,4303517
200873,2 ,2,"R",27221,"R",21,"R",0,"R",520,"R",0,"R",71,"R",0,"R",27812,"R",21,"R",27833,"R",2013,"R",7,"R",2020,2,"A",,"A",,1,"R",2.25,"R",1,"R",0,"R",0.5,"R",0.75,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
201061,2 ,2,"R",2556,"R",0,"R",1,"R",150,"R",125,"R",0,"R",0,"R",2706,"R",126,"R",2832,"R",0,"R",125,"R",125,2,"A",,"A",,1,"R",1,"R",0,"R",0,"R",0,"R",1,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
201104,1 ,2,"R",152666,"R",508191,"R",194,"R",6509,"R",40587,"R",467,"R",120722,"R",159642,"R",669694,"R",829336,"R",10604,"R",214658,"R",225262,1,"R",262,"R",2020,1,"R",12.25,"R",6.5,"R",0,"R",2.5,"R",3.25,"R",1,"R",440221,1,"R",129766,"R",8518,"R",199907,"R",40601,"R",249026,"R",1880,"R",11429,"R",13309,"R",832322,702556
201140,1 ,2,"R",81302,"R",404641,"R",152,"R",569,"R",898,"R",770,"R",43744,"R",82641,"R",449435,"R",532076,"R",2946,"R",3602,"R",6548,1,"R",1280,"R",484,1,"R",3.7,"R",2.2,"R",0,"R",0.85,"R",0.65,"R",0,"R",171087,1,"R",44794,"R",22952,"R",27274,"R",1718,"R",51944,"R",7590,"R",41502,"R",49092,"R",316917,272123
201177,1 ,2,"R",2771,"R",200001,"R",88,"R",23,"R",81001,"R",130,"R",10001,"R",2924,"R",291091,"R",294015,"R",804,"R",4374,"R",5178,1,"R",70,"R",176,1,"R",2.5,"R",1,"R",1,"R",0.5,"R",0,"R",0,"R",73435,2,"Z",0,"R",12888,"R",63500,"R",5300,"R",81688,"R",450,"R",4800,"R",5250,"R",160373,160373
201195,1 ,2,"R",106278,"R",667958,"R",278,"R",14218,"R",233912,"R",99,"R",118299,"R",120595,"R",1020447,"R",1141042,"R",1076,"R",330087,"R",331163,1,"R",985,"R",1464,1,"R",11.8,"R",6.5,"R",2,"R",1.5,"R",1.8,"R",2,"R",540354,1,"R",190743,"R",39407,"R",390421,"R",23652,"R",453480,"R",3000,"R",1648,"R",4648,"R",1189225,998482
201283,1 ,2,"R",17923,"R",230992,"R",199,"R",2592,"R",232251,"R",0,"R",30158,"R",20515,"R",493600,"R",514115,"R",1004,"R",16500,"R",17504,1,"R",494,"R",368,1,"R",4,"R",0,"R",1,"R",0,"R",3,"R",0,"R",52440,1,"R",9083,"R",0,"R",0,"R",13114,"R",13114,"R",0,"R",32923,"R",32923,"R",107560,98477
201371,1 ,2,"R",58168,"R",475332,"R",176,"R",2426,"R",11355,"R",615,"R",139239,"R",61209,"R",626102,"R",687311,"R",1868,"R",6761,"R",8629,1,"R",1416,"R",630,1,"R",4.08,"R",1.75,"R",0,"R",0.63,"R",1.7,"R",0,"R",150086,2,"Z",0,"R",14430,"R",92661,"R",1951,"R",109042,"R",344,"R",83770,"R",84114,"R",343242,343242
201432,1 ,2,"R",21978,"R",551319,"R",446,"R",1288,"R",28444,"R",6073,"R",97071,"R",29339,"R",677280,"R",706619,"R",1975,"R",874005,"R",875980,1,"R",887,"R",3771,1,"R",9,"R",0,"R",1,"R",0,"R",8,"R",0,"R",133000,1,"R",49483,"R",20000,"R",6500,"R",2200,"R",28700,"R",0,"R",0,"R",0,"R",211183,161700
201441,1 ,2,"R",789867,"R",551319,"R",446,"R",589590,"R",28444,"R",204,"R",97071,"R",1379661,"R",677280,"R",2056941,"R",27242,"R",874005,"R",901247,1,"R",887,"R",3771,1,"R",68.23,"R",19,"R",17,"R",16.63,"R",15.6,"R",0,"R",3537740,1,"R",1181163,"R",248621,"R",2248655,"R",153572,"R",2650848,"R",17891,"R",321364,"R",339255,"R",7709006,6527843
201469,1 ,2,"R",6174,"R",4700,"R",46,"R",172,"R",128,"R",504,"R",23,"R",6850,"R",4897,"R",11747,"R",2,"R",929,"R",931,2,"A",,"A",,1,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",93755,2,"Z",0,"R",21915,"R",154924,"R",0,"R",176839,"R",0,"R",0,"R",0,"R",270594,270594
201548,1 ,2,"R",322501,"R",174126,"R",210,"R",13669,"R",40107,"R",2018,"R",69096,"R",338188,"R",283539,"R",621727,"R",10081,"R",1545,"R",11626,1,"R",675,"R",280,1,"R",54,"R",8,"R",2,"R",1,"R",43,"R",2,"R",682669,2,"Z",0,"R",88889,"R",754839,"R",14595,"R",858323,"R",0,"R",122041,"R",122041,"R",1663033,1663033
201645,1 ,2,"R",1191033,"R",1775070,"R",817,"R",36504,"R",26845,"R",35478,"R",34946,"R",1263015,"R",1837678,"R",3100693,"R",25256,"R",44305,"R",69561,1,"R",3029,"R",2922,1,"R",96.9,"R",44,"R",15,"R",22,"R",15.9,"R",3,"R",4724692,1,"R",1472910,"R",750121,"R",6249252,"R",108762,"R",7108135,"R",28976,"R",1062584,"R",1091560,"R",14397297,12924387
201654,1 ,2,"R",153165,"R",232662,"R",199,"R",12813,"R",4103,"R",428,"R",21672,"R",166406,"R",258636,"R",425042,"R",42929,"R",373069,"R",415998,1,"R",2938,"R",2277,1,"R",22.04,"R",9,"R",0,"R",8.13,"R",4.91,"R",0,"R",951401,2,"Z",0,"R",139707,"R",555843,"R",7798,"R",703348,"R",4699,"R",170770,"R",175469,"R",1830218,1830218
201690,1 ,2,"R",441284,"R",398207,"R",286,"R",2653,"R",39545,"R",31435,"R",93760,"R",475372,"R",531798,"R",1007170,"R",795,"R",112795,"R",113590,1,"R",10,"R",28,1,"R",9,"R",3,"R",0,"R",3,"R",3,"R",0,"R",354515,1,"R",137584,"R",137584,"R",115636,"R",59356,"R",312576,"R",5148,"R",33931,"R",39079,"R",843754,706170
201751,2 ,2,"R",15059,"R",412507,"R",55,"R",58,"R",150175,"R",1,"R",3691,"R",15118,"R",566428,"R",581546,"R",120,"R",371,"R",491,1,"R",388,"R",10,1,"R",1,"R",1,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
201821,1 ,2,"R",3710,"R",1540,"R",34,"R",41,"R",25,"R",373,"R",14050,"R",4124,"R",15649,"R",19773,"R",27,"R",80002,"R",80029,1,"R",170,"R",816,1,"R",2.5,"R",1.5,"R",1,"R",0,"R",0,"R",0,"R",145950,2,"Z",0,"R",6541,"R",586833,"R",15,"R",593389,"R",0,"R",3748,"R",3748,"R",743087,743087
201867,2 ,2,"R",1784,"R",1784,"R",191,"R",55,"R",55,"R",802,"R",802,"R",2641,"R",2832,"R",5473,"R",291,"R",291,"R",582,2,"A",,"A",,1,"R",1,"R",0,"R",1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
201885,1 ,2,"R",3154452,"R",1999533,"R",777,"R",202280,"R",160514,"R",117228,"R",227048,"R",3473960,"R",2387872,"R",5861832,"R",42348,"R",4626644,"R",4668992,1,"R",10412,"R",5281,1,"R",145,"R",34,"R",59,"R",18,"R",34,"R",10,"R",8641405,2,"Z",0,"R",1473306,"R",10007497,"R",100611,"R",11581414,"R",86196,"R",1266478,"R",1352674,"R",21575493,21575493
201928,1 ,2,"R",22384,"R",250797,"R",77,"R",2741,"R",39198,"R",44,"R",41807,"R",25169,"R",331879,"R",357048,"R",4223,"R",482350,"R",486573,1,"R",542,"R",127,1,"R",11,"R",4,"R",0,"R",4,"R",3,"R",0,"R",539301,1,"R",147565,"R",28504,"R",75041,"R",0,"R",103545,"R",3407,"R",70879,"R",74286,"R",864697,717132
201946,1 ,2,"R",19647,"R",35,"R",0,"R",620,"R",1,"R",40,"R",0,"R",20307,"R",36,"R",20343,"R",2338,"R",101,"R",2439,1,"R",373,"R",154,1,"R",6,"R",2,"R",2,"R",0,"R",2,"R",0,"R",247527,2,"Z",0,"R",23825,"R",71876,"R",0,"R",95701,"R",0,"R",20660,"R",20660,"R",363888,363888
201955,1 ,2,"R",18753,"R",91,"R",0,"R",362,"R",3,"R",37,"R",0,"R",19152,"R",94,"R",19246,"R",1051,"R",101,"R",1152,1,"R",215,"R",454,1,"R",9,"R",4,"R",0,"R",2,"R",3,"R",0,"R",497258,1,"R",147618,"R",8661,"R",79810,"R",0,"R",88471,"R",0,"R",2670,"R",2670,"R",736017,588399
201964,1 ,2,"R",48791,"R",382989,"R",257,"R",3254,"R",127678,"R",74,"R",33642,"R",52119,"R",544566,"R",596685,"R",1423,"R",78093,"R",79516,1,"R",515,"R",635,1,"R",4.5,"R",1,"R",1,"R",0.5,"R",2,"R",0,"R",108951,1,"R",12956,"R",20767,"R",1458,"R",3396,"R",25621,"R",0,"R",64765,"R",64765,"R",212293,199337
201973,1 ,2,"R",17384,"R",1100,"R",175,"R",3990,"R",10,"R",67,"R",0,"R",21441,"R",1285,"R",22726,"R",1647,"R",17690,"R",19337,1,"R",511,"R",236,1,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",156685,1,"R",72413,"R",12689,"R",40019,"R",0,"R",52708,"R",0,"R",53000,"R",53000,"R",334806,262393
202046,1 ,2,"R",46457,"R",650000,"R",231,"R",12031,"R",132843,"R",444,"R",700000,"R",58932,"R",1483074,"R",1542006,"R",3336,"R",9714,"R",13050,1,"R",254,"R",146,1,"R",5.5,"R",3,"R",2,"R",0,"R",0.5,"R",0,"R",226570,2,"Z",0,"R",17445,"R",59819,"R",25,"R",77289,"R",4653,"R",18443,"R",23096,"R",326955,326955
202073,1 ,2,"R",52302,"R",3,"R",15,"R",26518,"R",8,"R",20,"R",6,"R",78840,"R",32,"R",78872,"R",8016,"R",8180,"R",16196,1,"R",158,"R",106,1,"R",22,"R",3,"R",4,"R",0,"R",15,"R",0,"R",246116,1,"R",52616,"R",20008,"R",42178,"R",26482,"R",88668,"R",14366,"R",6508,"R",20874,"R",408274,355658
202134,1 ,2,"R",434514,"R",547458,"R",253,"R",39957,"R",153444,"R",8253,"R",98214,"R",482724,"R",799369,"R",1282093,"R",5823,"R",530287,"R",536110,1,"R",6597,"R",6226,1,"R",29.5,"R",11,"R",9,"R",3.5,"R",6,"R",0,"R",1415109,1,"R",487193,"R",59953,"R",1318225,"R",21105,"R",1399283,"R",0,"R",219529,"R",219529,"R",3521114,3033921
202170,1 ,2,"R",39891,"R",448704,"R",182,"R",1941,"R",7867,"R",337,"R",51348,"R",42169,"R",508101,"R",550270,"R",2854,"R",12920,"R",15774,1,"R",662,"R",196,1,"R",5.75,"R",4,"R",1,"R",0.25,"R",0.5,"R",0,"R",217739,2,"Z",0,"R",36652,"R",54700,"R",26010,"R",117362,"R",904,"R",40341,"R",41245,"R",376346,376346
202222,1 ,2,"R",32102,"R",210017,"R",191,"R",1636,"R",42910,"R",235,"R",46684,"R",33973,"R",299802,"R",333775,"R",1819,"R",1673389,"R",1675208,1,"R",27,"R",14,1,"R",25,"R",13,"R",7,"R",4,"R",1,"R",1,"R",986855,1,"R",304843,"R",72176,"R",97576,"R",3934,"R",173686,"R",0,"R",62546,"R",62546,"R",1527930,1223087
202356,1 ,2,"R",92543,"R",117210,"R",94,"R",5182,"R",803,"R",1166,"R",8125,"R",98891,"R",126232,"R",225123,"R",6390,"R",23690,"R",30080,1,"R",160,"R",133,1,"R",10,"R",2,"R",2,"R",6,"R",0,"R",4,"R",1387239,1,"R",441657,"R",69966,"R",186038,"R",44204,"R",300208,"R",0,"R",66514,"R",66514,"R",2195618,1753961
202435,2 ,1,"A",,"R",385042,"R",57,"A",,"R",67535,"A",,"R",71011,"A",,"R",523645,"R",523645,"A",,"R",534,"R",534,2,"A",,"A",,1,"R",1,"R",1,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
202480,1 ,2,"R",560423,"R",936425,"R",390,"R",15312,"R",195177,"R",9716,"R",72029,"R",585451,"R",1204021,"R",1789472,"R",6981,"R",936584,"R",943565,1,"R",4447,"R",6317,1,"R",62,"R",22,"R",16,"R",11,"R",13,"R",1,"R",2736481,1,"R",1235710,"R",237085,"R",2242885,"R",111473,"R",2591443,"R",1030,"R",427201,"R",428231,"R",6991865,5756155
202514,1 ,2,"R",63377,"R",469448,"R",170,"R",1622,"R",7867,"R",296,"R",107422,"R",65295,"R",584907,"R",650202,"R",912,"R",22893,"R",23805,1,"R",756,"R",231,1,"R",40.5,"R",1,"R",2.5,"R",0,"R",37,"R",0,"R",179388,2,"Z",0,"R",3782,"R",61492,"R",1920,"R",67194,"R",900,"R",32724,"R",33624,"R",280206,280206
202523,1 ,2,"R",364036,"R",2394734,"R",702,"R",68298,"R",3973692,"R",1369,"R",316436,"R",433703,"R",6685564,"R",7119267,"R",4449,"R",194515,"R",198964,1,"R",7602,"R",2954,1,"R",26.9,"R",10,"R",0,"R",13,"R",3.9,"R",0,"R",1507072,1,"R",542560,"R",577877,"R",951889,"R",61109,"R",1590875,"R",22891,"R",227747,"R",250638,"R",3891145,3348585
202648,1 ,2,"R",16278,"R",253843,"R",154,"R",564,"R",10996,"R",41,"R",12781,"R",16883,"R",277774,"R",294657,"R",993,"R",38724,"R",39717,1,"R",136,"R",139,1,"R",4.25,"R",2,"R",0.75,"R",0,"R",1.5,"R",0,"R",136755,1,"R",50693,"R",3711,"R",15729,"R",2908,"R",22348,"R",0,"R",44928,"R",44928,"R",254724,204031
202763,1 ,2,"R",48862,"R",529290,"R",208,"R",1922,"R",12572,"R",356,"R",110675,"R",51140,"R",652745,"R",703885,"R",1208,"R",119251,"R",120459,1,"R",560,"R",661,1,"R",7.09,"R",4,"R",0,"R",1,"R",2.09,"R",2,"R",215192,1,"R",49169,"R",9048,"R",287991,"R",0,"R",297039,"R",0,"R",58303,"R",58303,"R",619703,570534
202806,1 ,2,"R",13516,"R",532712,"R",152,"R",5,"R",6491,"R",6,"R",61362,"R",13527,"R",600717,"R",614244,"R",133,"R",462468,"R",462601,1,"R",4,"R",5,1,"R",8,"R",4,"R",1,"R",0,"R",3,"R",0,"R",341000,2,"Z",0,"R",27602,"R",212733,"R",12717,"R",253052,"R",403,"R",48985,"R",49388,"R",643440,643440
202903,2 ,2,"R",46897,"R",61,"R",6,"R",2519,"R",794730,"R",24,"R",2765,"R",49440,"R",797562,"R",847002,"R",3528,"R",2214,"R",5742,1,"R",0,"R",51,1,"R",3.1,"R",0.5,"R",1,"R",0,"R",1.6,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
202912,1 ,2,"R",5907,"R",266,"R",30,"R",22,"R",1095,"R",93,"R",9466,"R",6022,"R",10857,"R",16879,"R",220,"R",9721,"R",9941,1,"R",649,"R",430,1,"R",2,"R",1,"R",0,"R",1,"R",0,"R",1,"R",112730,1,"R",46110,"R",367,"R",380591,"R",529,"R",381487,"R",0,"R",7500,"R",7500,"R",547827,501717
203067,1 ,2,"R",448336,"R",21427,"R",29,"R",7612,"R",1137,"R",15539,"R",5317,"R",471487,"R",27910,"R",499397,"R",12339,"R",28239,"R",40578,1,"R",246,"R",121,1,"R",15.5,"R",8,"R",1,"R",5.9,"R",0.6,"R",2,"R",932325,1,"R",389732,"R",103414,"R",65976,"R",41900,"R",211290,"R",13861,"R",83866,"R",97727,"R",1631074,1241342
203085,1 ,2,"R",75529,"R",550719,"R",208,"R",6877,"R",13292,"R",1150,"R",99719,"R",83556,"R",663938,"R",747494,"R",538,"R",21653,"R",22191,1,"R",498,"R",371,1,"R",7,"R",2,"R",0,"R",2,"R",3,"R",1,"R",108397,2,"Z",0,"R",14335,"R",63970,"R",0,"R",78305,"R",0,"R",46266,"R",46266,"R",232968,232968
203128,1 ,2,"R",212184,"R",526634,"R",272,"R",29912,"R",10139,"R",21,"R",111856,"R",242117,"R",648901,"R",891018,"R",1701,"R",44019,"R",45720,1,"R",1261,"R",598,1,"R",8.4,"R",3,"R",0,"R",1,"R",4.4,"R",0,"R",217735,1,"R",45644,"R",32336,"R",236344,"R",68,"R",268748,"R",0,"R",67243,"R",67243,"R",599370,553726
203155,2 ,2,"R",10845,"R",354906,"R",137,"R",739,"R",126125,"R",22,"R",30841,"R",11606,"R",512009,"R",523615,"R",385,"R",2001,"R",2386,1,"R",46,"R",39,1,"R",3.6,"R",1,"R",1,"R",0,"R",1.6,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
203289,2 ,2,"R",200,"R",0,"R",1,"R",4,"R",0,"R",0,"R",0,"R",204,"R",1,"R",205,"R",6,"R",105,"R",111,2,"A",,"A",,1,"R",1,"R",0,"R",1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
203331,1 ,2,"R",14769,"R",241422,"R",201,"R",44,"R",154678,"R",6,"R",31437,"R",14819,"R",427738,"R",442557,"R",261,"R",4498039,"R",4498300,1,"R",38,"R",48,1,"R",6.5,"R",1.5,"R",2,"R",1,"R",2,"R",1,"R",196839,1,"R",80493,"R",50707,"R",360,"R",27000,"R",78067,"R",0,"R",34518,"R",34518,"R",389917,309424
203368,1 ,2,"R",255547,"R",617518,"Z",0,"R",3071,"R",8257,"R",573,"R",88380,"R",259191,"R",714155,"R",973346,"R",5796,"R",124865,"R",130661,1,"R",2469,"R",1532,1,"R",59,"R",3,"R",4,"R",4,"R",48,"R",0,"R",543987,2,"Z",0,"R",23474,"R",603307,"R",79395,"R",706176,"R",0,"R",250000,"R",250000,"R",1500163,1500163
203386,1 ,1,"A",,"R",23975,"R",23,"A",,"R",0,"A",,"R",48831,"A",,"R",72829,"R",72829,"A",,"R",4293,"R",4293,2,"A",,"A",,1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,2,"Z",0,"R",0,"R",110000,"R",450,"R",110450,"R",0,"R",0,"R",0,"R",110450,110450
203447,1 ,2,"R",28780,"R",1346159,"R",507,"R",436,"R",79009,"R",553,"R",77751,"R",29769,"R",1503426,"R",1533195,"R",501,"R",79138,"R",79639,2,"A",,"A",,1,"R",0.75,"R",0,"R",0.5,"R",0.25,"R",0,"R",0,"R",75389,1,"R",27316,"R",41,"R",6870,"R",0,"R",6911,"R",0,"R",203,"R",203,"R",109819,82503
203456,2 ,2,"R",10113,"R",1346159,"R",507,"R",247,"R",79009,"R",11,"R",77751,"R",10371,"R",1503426,"R",1513797,"R",231,"R",79138,"R",79369,1,"R",94,"R",159,1,"R",2,"R",0,"R",1,"R",0,"R",1,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
203465,1 ,2,"R",51296,"R",1346159,"R",507,"R",3937,"R",79009,"R",529,"R",77751,"R",55762,"R",1503426,"R",1559188,"R",1503,"R",158276,"R",159779,1,"R",849,"R",819,1,"R",9,"R",3,"R",0,"R",2,"R",4,"R",0,"R",256221,1,"R",92351,"R",781,"R",27654,"R",0,"R",28435,"R",0,"R",1890,"R",1890,"R",378897,286546
203474,1 ,2,"R",8812,"R",1346159,"R",507,"R",389,"R",79009,"R",211,"R",77751,"R",9412,"R",1503426,"R",1512838,"R",1002,"R",79643,"R",80645,2,"A",,"A",,1,"R",5,"R",1,"R",0,"R",2,"R",2,"R",0,"R",120564,1,"R",55696,"R",2066,"R",7844,"R",129,"R",10039,"R",0,"R",4065,"R",4065,"R",190364,134668
203483,1 ,2,"R",49713,"R",1346159,"R",507,"R",534,"R",79009,"R",297,"R",77751,"R",50544,"R",1503426,"R",1553970,"R",6159,"R",89105,"R",95264,1,"R",6,"R",0,1,"R",4,"R",1,"R",0,"R",1,"R",2,"R",0,"R",84983,1,"R",58360,"R",246,"R",15239,"R",0,"R",15485,"R",0,"R",6756,"R",6756,"R",165584,107224
203492,2 ,2,"R",19411,"R",1346159,"R",507,"R",226,"R",79009,"R",266,"R",77751,"R",19903,"R",1503426,"R",1523329,"R",469,"R",60398,"R",60867,1,"R",342,"R",160,1,"R",2,"R",0,"R",1,"R",0,"R",1,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
203517,1 ,2,"R",1114663,"R",1346159,"R",507,"R",192236,"R",79009,"R",25387,"R",77751,"R",1332286,"R",1503426,"R",2835712,"R",29892,"R",1797299,"R",1827191,1,"R",1661,"R",7605,1,"R",74.15,"R",30.5,"R",26.5,"R",4,"R",13.15,"R",5,"R",4433573,1,"R",1696826,"R",448032,"R",3863708,"R",574831,"R",4886571,"R",18299,"R",495367,"R",513666,"R",11530636,9833810
203526,2 ,2,"R",30,"R",1346159,"R",507,"R",0,"R",79009,"Z",0,"R",77751,"R",30,"R",1503426,"R",1503456,"R",60,"R",96224,"R",96284,2,"A",,"A",,1,"R",1,"R",1,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
203535,1 ,2,"R",396190,"R",1827501,"R",465,"R",31071,"R",310776,"R",1807,"R",96082,"R",429068,"R",2234824,"R",2663892,"R",10573,"R",285041,"R",295614,1,"R",472,"R",885,1,"R",24,"R",11,"R",4,"R",2,"R",7,"R",0,"R",1219709,1,"R",509587,"R",364434,"R",772189,"R",63878,"R",1200501,"R",7816,"R",132320,"R",140136,"R",3069933,2560346
203544,1 ,2,"R",7838,"R",1519,"R",150,"R",1324,"R",40075,"R",294,"R",13072,"R",9456,"R",54816,"R",64272,"R",2248,"R",8063,"R",10311,1,"R",1464,"R",166,1,"R",3.75,"R",2,"R",0,"R",1,"R",0.75,"R",0,"R",158700,1,"R",46000,"R",75448,"R",49040,"R",140859,"R",265347,"R",0,"R",105134,"R",105134,"R",575181,529181
203580,1 ,2,"R",43325,"R",553607,"R",263,"R",1811,"Z",0,"R",0,"R",77637,"R",45136,"R",631507,"R",676643,"R",1353,"R",665,"R",2018,1,"R",273,"R",238,1,"R",11,"R",2,"R",0,"R",0,"R",9,"R",0,"R",99290,2,"Z",0,"R",2374,"R",57079,"R",26474,"R",85927,"R",530,"R",105,"R",635,"R",185852,185852
