UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
195289,"R",6,"R",367141,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",220594,"R",1,"R",62000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",84547,"Z",0,"Z",0,"Z",0,"Z",0
195304,"R",212,"R",17681079,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",596037,"R",109,"R",11749124,"R",5,"R",351607,"R",12,"R",941319,"R",10,"R",652779,"R",3,"R",319366,"R",42,"R",1853182,"Z",0,"Z",0,"R",22,"R",1217665,"Z",0,"Z",0,"Z",0,"Z",0
195322,"R",140,"R",8462269,"Z",0,"Z",0,"Z",0,"Z",0,"R",44,"R",2282765,"R",34,"R",2907298,"R",2,"R",138094,"R",9,"R",579107,"R",3,"R",202439,"Z",0,"Z",0,"R",18,"R",906876,"Z",0,"Z",0,"R",30,"R",1445690,"Z",0,"Z",0,"Z",0,"Z",0
195438,"R",14,"R",771365,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",198635,"R",3,"R",107000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",290868,"Z",0,"Z",0,"R",3,"R",174862,"Z",0,"Z",0,"Z",0,"Z",0
195474,"R",404,"R",25298473,"Z",0,"Z",0,"Z",0,"Z",0,"R",48,"R",3034720,"R",68,"R",6979580,"R",28,"R",1878970,"R",26,"R",1692998,"R",81,"R",5112450,"R",5,"R",300480,"R",74,"R",3185197,"Z",0,"Z",0,"R",42,"R",1500019,"R",24,"R",1276704,"R",8,"R",337355
195526,"R",591,"R",38271748,"R",3,"R",153680,"Z",0,"Z",0,"R",48,"R",3430535,"R",50,"R",7572498,"R",53,"R",4615895,"R",35,"R",2498292,"R",82,"R",5218122,"R",9,"R",604353,"R",164,"R",7203301,"Z",0,"Z",0,"R",107,"R",4872962,"R",35,"R",1881360,"R",5,"R",220750
195544,"R",267,"R",19264278,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",337260,"R",13,"R",3028336,"R",99,"R",8313876,"R",20,"R",1384204,"R",25,"R",1433313,"Z",0,"Z",0,"R",19,"R",829749,"Z",0,"Z",0,"R",86,"R",3937540,"Z",0,"Z",0,"Z",0,"Z",0
195580,"R",26,"R",1861013,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",123369,"R",4,"R",394352,"R",2,"R",113044,"R",1,"R",88625,"R",12,"R",690443,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",301563,"Z",0,"Z",0,"R",2,"R",149617,"Z",0,"Z",0
195702,"R",8,"R",655000,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",62000,"R",2,"R",340000,"R",1,"R",66000,"Z",0,"Z",0,"R",1,"R",58000,"Z",0,"Z",0,"R",2,"R",76000,"Z",0,"Z",0,"R",1,"R",53000,"Z",0,"Z",0,"Z",0,"Z",0
195720,"R",339,"R",23596967,"Z",0,"Z",0,"Z",0,"Z",0,"R",46,"R",3179416,"R",57,"R",7508236,"R",16,"R",1098336,"R",34,"R",2351995,"R",48,"R",2871697,"R",7,"R",367811,"R",55,"R",2244014,"Z",0,"Z",0,"R",60,"R",3098196,"R",13,"R",772200,"R",3,"R",105066
195784,"R",19,"R",1221676,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",62000,"R",6,"R",541982,"R",4,"R",195843,"Z",0,"Z",0,"R",7,"R",384411,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",37440,"Z",0,"Z",0,"Z",0,"Z",0
195809,"R",942,"R",75057513,"Z",0,"Z",0,"Z",0,"Z",0,"R",199,"R",16294485,"R",33,"R",8384659,"R",163,"R",17524303,"R",104,"R",8579525,"R",144,"R",9189867,"R",18,"R",1473642,"R",63,"R",3188657,"Z",0,"Z",0,"R",218,"R",10422375,"Z",0,"Z",0,"Z",0,"Z",0
195827,"R",471,"R",42547239,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",488789,"R",135,"R",17951647,"R",122,"R",8800741,"R",85,"R",7280127,"R",26,"R",2599039,"Z",0,"Z",0,"R",15,"R",899185,"Z",0,"Z",0,"R",69,"R",3903215,"R",11,"R",538024,"R",2,"R",86472
195988,"R",74,"R",4215003,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",1441764,"R",15,"R",1118593,"R",1,"R",50935,"R",1,"R",55667,"R",7,"R",352648,"R",2,"R",112231,"R",7,"R",351725,"Z",0,"Z",0,"R",14,"R",610979,"R",2,"R",120461,"Z",0,"Z",0
196006,"R",369,"R",20336214,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",1644712,"R",34,"R",3439585,"R",50,"R",3014629,"R",20,"R",1188882,"R",20,"R",1082194,"R",19,"R",921461,"R",107,"R",4654103,"Z",0,"Z",0,"R",56,"R",2721368,"R",33,"R",1669280,"Z",0,"Z",0
196015,"R",262,"R",16238086,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1449213,"R",40,"R",4093855,"R",11,"R",681697,"R",23,"R",1542371,"R",36,"R",1953334,"R",6,"R",401603,"R",55,"R",2664262,"Z",0,"Z",0,"R",46,"R",2388514,"R",18,"R",1063237,"Z",0,"Z",0
196024,"R",273,"R",17149387,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"R",2043516,"R",26,"R",3229614,"R",25,"R",1612389,"R",35,"R",2161486,"R",31,"R",1665095,"R",10,"R",526197,"R",58,"R",2940348,"Z",0,"Z",0,"R",30,"R",1482509,"R",23,"R",1320931,"R",4,"R",167302
196033,"R",286,"R",17854110,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",976371,"R",30,"R",3450297,"R",27,"R",2216808,"R",22,"R",1605326,"R",22,"R",1147096,"R",24,"R",1279649,"R",62,"R",2761916,"R",1,"R",38899,"R",38,"R",2044365,"R",42,"R",2297215,"R",1,"R",36168
196042,"R",543,"R",36940484,"Z",0,"Z",0,"R",6,"R",480607,"R",30,"R",1968989,"R",64,"R",8055408,"R",141,"R",9910288,"R",9,"R",810930,"R",28,"R",1853261,"R",54,"R",3715513,"R",94,"R",4576370,"Z",0,"Z",0,"R",84,"R",3967654,"R",33,"R",1601464,"Z",0,"Z",0
196051,"R",287,"R",16602225,"Z",0,"Z",0,"R",4,"R",241586,"R",18,"R",987028,"R",29,"R",2911960,"R",22,"R",1423124,"R",10,"R",683034,"R",30,"R",1649752,"R",28,"R",1484622,"R",67,"R",3197212,"Z",0,"Z",0,"R",39,"R",1985848,"R",40,"R",2038059,"Z",0,"Z",0
196060,"R",1515,"R",105583357,"Z",0,"Z",0,"R",4,"R",223557,"R",131,"R",9113406,"R",134,"R",18683223,"R",316,"R",23252351,"R",144,"R",12656229,"R",100,"R",7603895,"R",74,"R",4753155,"R",306,"R",13708625,"Z",0,"Z",0,"R",140,"R",6924315,"R",150,"R",7989210,"R",16,"R",675391
196079,"R",1579,"R",105042944,"R",23,"R",1962174,"Z",0,"Z",0,"R",177,"R",12463593,"R",74,"R",12552506,"R",240,"R",17777434,"R",198,"R",15168934,"R",130,"R",9167755,"R",56,"R",3330462,"R",288,"R",13386727,"Z",0,"Z",0,"R",230,"R",11258147,"R",159,"R",7803516,"R",4,"R",171696
196088,"R",2657,"R",191480995,"R",8,"R",701931,"R",13,"R",962723,"R",193,"R",12934072,"R",355,"R",43862190,"R",498,"R",36969273,"R",214,"R",20151581,"R",179,"R",13349645,"R",268,"R",18645452,"R",465,"R",20632866,"Z",0,"Z",0,"R",269,"R",13408631,"R",161,"R",8423398,"R",34,"R",1439233
196097,"R",2162,"R",194212839,"R",65,"R",5772360,"Z",0,"Z",0,"R",213,"R",18205647,"R",117,"R",28283262,"R",487,"R",45883433,"R",348,"R",33786331,"R",236,"R",19791001,"R",37,"R",3718443,"R",362,"R",20149084,"Z",0,"Z",0,"R",109,"R",6389380,"R",124,"R",8954263,"R",64,"R",3279635
196103,"R",266,"R",18591141,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",656117,"R",31,"R",3840866,"R",56,"R",4037543,"R",22,"R",1639586,"R",9,"R",617766,"R",26,"R",1810121,"R",39,"R",2089044,"Z",0,"Z",0,"R",40,"R",2150455,"R",33,"R",1749643,"Z",0,"Z",0
196112,"R",204,"R",14965003,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",274226,"R",50,"R",5936230,"R",22,"R",1606064,"R",5,"R",390380,"R",23,"R",1370217,"R",18,"R",1287612,"R",41,"R",2134039,"Z",0,"Z",0,"R",29,"R",1352851,"R",11,"R",565416,"R",1,"R",47968
196121,"R",621,"R",39155337,"R",1,"R",55000,"R",13,"R",684888,"R",57,"R",3528093,"R",80,"R",8519700,"R",78,"R",5630615,"R",33,"R",2541225,"R",49,"R",2794388,"R",32,"R",1938085,"R",108,"R",4909963,"Z",0,"Z",0,"R",112,"R",5741152,"R",53,"R",2600680,"R",5,"R",211548
196130,"R",790,"R",52639705,"R",1,"R",146247,"R",1,"R",68781,"R",63,"R",4508771,"R",52,"R",7119844,"R",94,"R",6343436,"R",134,"R",11558958,"R",81,"R",4998752,"R",9,"R",654359,"R",169,"R",7850880,"Z",0,"Z",0,"R",134,"R",6771312,"R",50,"R",2531893,"R",2,"R",86472
196149,"R",600,"R",36468072,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",1889692,"R",94,"R",9684648,"R",53,"R",3662008,"R",24,"R",1771798,"R",44,"R",2882665,"R",32,"R",1893853,"R",149,"R",6377698,"Z",0,"Z",0,"R",116,"R",5551516,"R",42,"R",2172378,"R",14,"R",581816
196158,"R",356,"R",22020592,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",851466,"R",52,"R",5172590,"R",37,"R",2694241,"R",13,"R",1175555,"R",18,"R",1016085,"R",33,"R",1865598,"R",100,"R",4540040,"Z",0,"Z",0,"R",60,"R",3142351,"R",24,"R",1348345,"R",5,"R",214321
196167,"R",478,"R",30035801,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",2786746,"R",42,"R",5163994,"R",45,"R",3341636,"R",50,"R",3827775,"R",32,"R",1920880,"R",10,"R",595995,"R",130,"R",5858159,"Z",0,"Z",0,"R",78,"R",3892567,"R",51,"R",2519331,"R",3,"R",128718
196176,"R",595,"R",38855250,"Z",0,"Z",0,"Z",0,"Z",0,"R",64,"R",4047514,"R",67,"R",8115741,"R",107,"R",7722548,"R",34,"R",2660729,"R",44,"R",2603942,"R",6,"R",420121,"R",123,"R",5712485,"Z",0,"Z",0,"R",101,"R",4929474,"R",45,"R",2453820,"R",4,"R",188876
196185,"R",579,"R",35804506,"R",2,"R",234336,"Z",0,"Z",0,"R",31,"R",1830316,"R",67,"R",7196549,"R",88,"R",5834114,"R",65,"R",5141365,"R",36,"R",1851721,"R",21,"R",1184884,"R",131,"R",5736612,"Z",0,"Z",0,"R",88,"R",4246732,"R",44,"R",2268660,"R",6,"R",279217
196194,"R",630,"R",40653599,"R",6,"R",417694,"Z",0,"Z",0,"R",36,"R",2120893,"R",83,"R",9312800,"R",77,"R",5905313,"R",18,"R",1483510,"R",54,"R",3372992,"R",43,"R",2752250,"R",139,"R",6407610,"R",1,"R",50000,"R",95,"R",5066344,"R",72,"R",3461537,"R",6,"R",302656
196200,"R",349,"R",20280087,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1768647,"R",38,"R",3776633,"R",36,"R",2279302,"R",13,"R",917760,"R",42,"R",2196259,"R",10,"R",562225,"R",85,"R",3743861,"Z",0,"Z",0,"R",66,"R",3368323,"R",26,"R",1483615,"R",4,"R",183462
196219,"R",430,"R",29615041,"Z",0,"Z",0,"Z",0,"Z",0,"R",82,"R",5520220,"R",21,"R",3855363,"R",50,"R",3902713,"R",57,"R",4673241,"R",39,"R",2630091,"R",4,"R",343035,"R",126,"R",5951603,"Z",0,"Z",0,"R",12,"R",668586,"R",38,"R",2029171,"R",1,"R",41018
196228,"R",201,"R",15269920,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",220002,"R",32,"R",5351984,"R",23,"R",1623166,"R",1,"R",127142,"R",2,"R",293346,"R",66,"R",3746164,"R",26,"R",1365221,"Z",0,"Z",0,"R",40,"R",2046450,"R",9,"R",496445,"Z",0,"Z",0
196237,"R",294,"R",21069881,"Z",0,"Z",0,"Z",0,"Z",0,"R",44,"R",3139209,"R",41,"R",5416120,"R",39,"R",2740055,"R",26,"R",1892747,"R",10,"R",605914,"R",12,"R",670738,"R",50,"R",2879827,"Z",0,"Z",0,"R",50,"R",2610037,"R",19,"R",978680,"R",3,"R",136554
196246,"R",424,"R",26028069,"Z",0,"Z",0,"Z",0,"Z",0,"R",51,"R",3429209,"R",34,"R",4009050,"R",31,"R",2109760,"R",42,"R",2959807,"R",35,"R",1957258,"R",12,"R",711705,"R",94,"R",4413553,"Z",0,"Z",0,"R",81,"R",4136212,"R",42,"R",2217261,"R",2,"R",84254
196255,"R",825,"R",68419108,"Z",0,"Z",0,"R",2,"R",531079,"R",8,"R",842240,"R",97,"R",18109564,"R",76,"R",7179848,"R",47,"R",5298315,"R",16,"R",1739870,"R",218,"R",15697364,"R",188,"R",8643323,"Z",0,"Z",0,"R",87,"R",5969383,"R",80,"R",4154608,"R",6,"R",253514
196264,"R",455,"R",31297005,"R",2,"R",230798,"Z",0,"Z",0,"R",47,"R",3083715,"R",37,"R",4839126,"R",85,"R",6154608,"R",30,"R",2069618,"R",2,"R",110640,"R",54,"R",3362309,"R",7,"R",261584,"Z",0,"Z",0,"R",183,"R",10815017,"R",4,"R",171517,"R",4,"R",198073
196291,"R",193,"R",14147940,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",424083,"R",38,"R",4464421,"R",26,"R",2030681,"R",7,"R",753961,"R",12,"R",700708,"R",8,"R",568941,"R",46,"R",2460506,"Z",0,"Z",0,"R",26,"R",1460414,"R",23,"R",1210103,"R",1,"R",74122
196307,"R",803,"R",58919440,"Z",0,"Z",0,"R",1,"R",63549,"R",18,"R",1375830,"R",65,"R",10968285,"R",139,"R",10546452,"R",29,"R",2812608,"R",18,"R",1423524,"R",320,"R",20895176,"R",83,"R",4175351,"Z",0,"Z",0,"R",50,"R",2432706,"R",74,"R",3951872,"R",6,"R",274087
196389,"R",53,"R",3223802,"R",16,"R",1420650,"Z",0,"Z",0,"R",4,"R",151352,"R",8,"R",490000,"R",9,"R",365500,"R",5,"R",310500,"R",2,"R",118000,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",245700,"R",3,"R",82600,"R",1,"R",39500,"Z",0,"Z",0
196413,"R",3576,"R",269348048,"R",79,"R",5088919,"Z",0,"Z",0,"R",145,"R",8923521,"R",548,"R",74876094,"R",522,"R",35852376,"R",351,"R",24503152,"R",563,"R",53462903,"R",33,"R",2368020,"R",665,"R",29813838,"R",19,"R",959935,"R",444,"R",21095018,"R",165,"R",10082156,"R",42,"R",2322116
196431,"R",12,"R",765547,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",147038,"R",4,"R",294830,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",323679,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
196468,"R",709,"R",64356145,"Z",0,"Z",0,"Z",0,"Z",0,"R",280,"R",22358142,"R",134,"R",19910565,"R",98,"R",8693988,"R",30,"R",3037540,"Z",0,"Z",0,"Z",0,"Z",0,"R",95,"R",6286620,"Z",0,"Z",0,"R",72,"R",4069290,"Z",0,"Z",0,"Z",0,"Z",0
196565,"R",131,"R",8957350,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",287943,"R",39,"R",3188356,"R",8,"R",615420,"R",12,"R",836203,"R",9,"R",673202,"Z",0,"Z",0,"R",28,"R",1537650,"Z",0,"Z",0,"R",32,"R",1818576,"Z",0,"Z",0,"Z",0,"Z",0
196583,"R",1,"R",36000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",36000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
196592,"R",841,"R",67767154,"R",1,"R",164458,"Z",0,"Z",0,"R",56,"R",3611581,"R",168,"R",26091612,"R",84,"R",6419301,"R",119,"R",8746016,"R",35,"R",2511661,"R",23,"R",1396898,"R",79,"R",3339701,"Z",0,"Z",0,"R",275,"R",15450566,"Z",0,"Z",0,"R",1,"R",35360
196653,"R",74,"R",4821025,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",763866,"R",31,"R",2902991,"R",10,"R",523313,"R",2,"R",120300,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",510555,"Z",0,"Z",0,"Z",0,"Z",0
196680,"R",343,"R",26340980,"Z",0,"Z",0,"Z",0,"Z",0,"R",170,"R",11261942,"R",26,"R",4370344,"R",29,"R",2465168,"R",41,"R",3835134,"R",26,"R",1885193,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",341718,"R",45,"R",2143130,"R",1,"R",38351,"Z",0,"Z",0
196699,"R",122,"R",6950049,"R",1,"R",70175,"R",5,"R",298785,"R",30,"R",1671648,"R",17,"R",1584510,"R",3,"R",191066,"R",3,"R",144125,"R",5,"R",262972,"R",4,"R",194910,"R",23,"R",997650,"Z",0,"Z",0,"R",28,"R",1370195,"R",3,"R",164013,"Z",0,"Z",0
196866,"R",542,"R",33835593,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",1207132,"R",78,"R",9984433,"R",26,"R",2006921,"R",33,"R",2336144,"R",94,"R",6626781,"R",16,"R",1012987,"R",176,"R",5879736,"Z",0,"Z",0,"R",73,"R",3073259,"R",28,"R",1708200,"Z",0,"Z",0
196884,"R",69,"R",5939768,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",576301,"R",14,"R",2094114,"R",10,"R",787845,"R",3,"R",253967,"R",19,"R",1185959,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",1041582,"Z",0,"Z",0,"Z",0,"Z",0
197018,"R",55,"R",2523931,"R",2,"R",74376,"R",2,"R",109243,"R",4,"R",128120,"R",8,"R",424604,"R",12,"R",427356,"R",3,"R",182710,"R",3,"R",102273,"Z",0,"Z",0,"R",1,"R",40580,"R",4,"R",212970,"R",8,"R",543419,"R",2,"R",79580,"R",6,"R",198700
197027,"R",139,"R",14534428,"Z",0,"Z",0,"Z",0,"Z",0,"R",47,"R",5271463,"R",11,"R",1928162,"R",21,"R",2348637,"R",7,"R",962909,"R",1,"R",113772,"Z",0,"Z",0,"R",5,"R",521587,"Z",0,"Z",0,"R",24,"R",1576687,"R",20,"R",1639289,"R",3,"R",171922
197036,"R",1360,"R",116266927,"Z",0,"Z",0,"Z",0,"Z",0,"R",99,"R",9029754,"R",155,"R",15470703,"R",238,"R",22626413,"R",109,"R",11316950,"R",65,"R",6162506,"R",1,"R",96026,"R",187,"R",12960576,"R",6,"R",444377,"R",138,"R",8061291,"R",123,"R",11971099,"R",239,"R",18127232
197045,"R",257,"R",13796833,"Z",0,"Z",0,"Z",0,"Z",0,"R",42,"R",2525236,"R",32,"R",1847843,"R",25,"R",1541515,"R",32,"R",1988585,"R",51,"R",2668120,"R",4,"R",211440,"R",19,"R",916207,"Z",0,"Z",0,"R",52,"R",2097887,"Z",0,"Z",0,"Z",0,"Z",0
197133,"R",708,"R",47776178,"Z",0,"Z",0,"Z",0,"Z",0,"R",74,"R",4372658,"R",63,"R",7916258,"R",141,"R",12570080,"R",48,"R",3406981,"R",18,"R",1172402,"R",13,"R",820594,"R",256,"R",12571126,"Z",0,"Z",0,"R",88,"R",4404860,"R",7,"R",541219,"Z",0,"Z",0
197142,"R",45,"R",2555235,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",685761,"R",8,"R",827674,"R",2,"R",117234,"Z",0,"Z",0,"R",4,"R",186444,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",239429,"R",8,"R",330375,"R",4,"R",168318,"Z",0,"Z",0
197151,"R",474,"R",39688186,"Z",0,"Z",0,"Z",0,"Z",0,"R",67,"R",4411475,"R",144,"R",19159069,"R",18,"R",1318996,"R",72,"R",5227700,"R",25,"R",1987324,"R",4,"R",313637,"R",87,"R",4029279,"R",1,"R",66126,"R",56,"R",3174580,"Z",0,"Z",0,"Z",0,"Z",0
197197,"R",282,"R",18166619,"Z",0,"Z",0,"R",6,"R",171619,"R",31,"R",1685676,"R",26,"R",3365359,"R",17,"R",536120,"R",15,"R",954971,"R",51,"R",3151422,"R",2,"R",201368,"R",52,"R",3603855,"Z",0,"Z",0,"R",43,"R",3042977,"R",26,"R",1009450,"R",13,"R",443802
197221,"R",24,"R",2025325,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",208519,"R",10,"R",1141858,"R",3,"R",193152,"R",1,"R",72000,"R",1,"R",61080,"Z",0,"Z",0,"R",4,"R",210828,"Z",0,"Z",0,"R",1,"R",68000,"R",1,"R",69888,"Z",0,"Z",0
197230,"R",112,"R",6182744,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",880279,"R",23,"R",2427592,"R",6,"R",312628,"R",8,"R",317833,"R",21,"R",921600,"Z",0,"Z",0,"R",24,"R",732335,"Z",0,"Z",0,"R",8,"R",315459,"R",5,"R",247122,"R",1,"R",27896
197285,"R",77,"R",6444184,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",2049484,"R",17,"R",2178986,"R",12,"R",865925,"R",7,"R",698533,"R",7,"R",399556,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",251700,"Z",0,"Z",0,"Z",0,"Z",0
197294,"R",335,"R",29764034,"Z",0,"Z",0,"Z",0,"Z",0,"R",50,"R",4220625,"R",65,"R",8760848,"R",16,"R",1518497,"R",69,"R",5795269,"R",25,"R",2544615,"R",2,"R",225397,"R",9,"R",597660,"Z",0,"Z",0,"R",85,"R",5148895,"R",14,"R",952228,"Z",0,"Z",0
197601,"R",2,"R",95935,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",65000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",30935,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
197647,"R",7,"R",474060,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",136620,"R",3,"R",202200,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",29040,"Z",0,"Z",0,"R",2,"R",106200,"Z",0,"Z",0,"Z",0,"Z",0
197674,"R",9,"R",235820,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",18200,"R",1,"R",36400,"R",2,"R",67600,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",46020,"Z",0,"Z",0,"R",3,"R",67600,"Z",0,"Z",0,"Z",0,"Z",0
197692,"R",4,"R",162000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",162000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
197708,"R",759,"R",71313959,"Z",0,"Z",0,"Z",0,"Z",0,"R",192,"R",16033617,"R",121,"R",20638274,"R",120,"R",13242902,"R",49,"R",4575964,"R",25,"R",2808189,"R",9,"R",544072,"R",105,"R",5408356,"R",8,"R",440395,"R",94,"R",5282900,"R",31,"R",1936831,"R",5,"R",402459
197735,"R",17,"R",664000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",60000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",445000,"Z",0,"Z",0,"R",6,"R",159000,"Z",0,"Z",0,"Z",0,"Z",0
197744,"R",2,"R",275000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",178000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",97000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
197814,"R",108,"R",5417064,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",449823,"R",25,"R",2015232,"R",7,"R",343920,"R",6,"R",250296,"R",13,"R",610183,"Z",0,"Z",0,"R",13,"R",470556,"R",1,"R",47976,"R",27,"R",1001342,"R",6,"R",227736,"Z",0,"Z",0
197850,"R",129,"R",7773924,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",866964,"R",49,"R",3831468,"R",3,"R",153852,"R",7,"R",347784,"R",14,"R",725724,"Z",0,"Z",0,"R",2,"R",92112,"Z",0,"Z",0,"R",29,"R",1295856,"R",10,"R",460164,"Z",0,"Z",0
197869,"R",1888,"R",117323885,"R",2,"R",107847,"Z",0,"Z",0,"R",210,"R",12922205,"R",125,"R",16836322,"R",143,"R",10302338,"R",206,"R",16067134,"R",212,"R",15050645,"R",52,"R",3920573,"R",325,"R",12957842,"R",32,"R",1243109,"R",415,"R",19506132,"R",147,"R",7471877,"R",19,"R",937861
197887,"R",262,"R",14654868,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",1396812,"R",81,"R",5890188,"R",11,"R",590160,"R",27,"R",1432932,"R",30,"R",1474260,"Z",0,"Z",0,"R",19,"R",807180,"R",2,"R",84576,"R",53,"R",2359428,"R",13,"R",538512,"R",2,"R",80820
197911,"R",147,"R",7862686,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",325018,"R",32,"R",3027885,"R",12,"R",594200,"R",5,"R",249500,"R",42,"R",1985659,"R",7,"R",331500,"R",21,"R",517296,"Z",0,"Z",0,"R",16,"R",605428,"R",5,"R",226200,"Z",0,"Z",0
197966,"R",108,"R",5601727,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",591575,"R",34,"R",2417906,"R",3,"R",151272,"R",5,"R",243900,"R",10,"R",524742,"Z",0,"Z",0,"R",18,"R",649224,"Z",0,"Z",0,"R",20,"R",802332,"R",5,"R",160776,"R",1,"R",60000
197984,"R",167,"R",9714152,"Z",0,"Z",0,"Z",0,"Z",0,"R",71,"R",3158456,"R",21,"R",2945598,"R",34,"R",1871340,"R",3,"R",174000,"R",6,"R",270068,"R",6,"R",240500,"R",8,"R",301000,"R",1,"R",35568,"R",16,"R",700622,"Z",0,"Z",0,"R",1,"R",17000
