UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3C12,F3C12,XF3C121,F3C121,XF3C122,F3C122,XF3C13,F3C13,XF3C131,F3C131,XF3C132,F3C132,XF3C14,F3C14,XF3C141,F3C141,XF3C142,F3C142,XF3C15,F3C15,XF3C151,F3C151,XF3C152,F3C152,XF3C16,F3C16,XF3C161,F3C161,XF3C162,F3C162,XF3C17,F3C17,XF3C171,F3C171,XF3C172,F3C172,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03,XF3G01,F3G01,XF3G02,F3G02,XF3G03,F3G03,XF3G04,F3G04,XF3G05,F3G05,XF3G06,F3G06,XF3G07,F3G07   
430227,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",452652,"R",188725,"R",42604,"R",42604,"R",0,"R",18075,"R",702056,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",964536,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",98694,"A",,"A",,"R",170119,"R",1233349,"R",658445,"R",207584,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",58961,"R",50909,"R",175479,"R",65000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",892885,"R",323493,"R",51165,"R",253670,"R",5080,"R",0,"R",259477,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
430245,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2983271,"R",48769,"R",0,"R",0,"R",0,"R",315876,"R",3347916,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8277107,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1450,"R",0,"A",,"A",,"R",0,"R",8278557,"R",2466980,"R",705926,"R",0,"R",0,"R",0,"R",0,"R",166550,"R",141412,"R",1682905,"R",1308076,"R",1150007,"R",660304,"A",,"A",,"R",0,"A",,"A",,"R",1742240,"R",0,"R",7208682,"R",2815718,"R",2815718,"R",0,"R",0,"R",0,"R",1577246,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
430403,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4338611,"R",82365,"R",466533,"R",367462,"R",99071,"R",0,"R",4887509,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",12879820,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",12879820,"R",4121296,"R",341673,"R",0,"R",0,"R",0,"R",0,"R",1204287,"R",1144073,"R",182640,"R",173508,"R",1376717,"R",1307881,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",6884940,"R",2967135,"R",0,"R",249462,"R",58684,"R",0,"R",3609659,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
430564,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",29318,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29318,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",367500,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41047,"R",0,"A",,"A",,"R",0,"R",408547,"R",59920,"R",42425,"R",0,"Z",0,"R",0,"Z",0,"R",277620,"R",28800,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",337540,"R",71225,"R",0,"R",156911,"R",0,"R",0,"R",109404,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
430582,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",111826,"R",4984275,"R",0,"R",0,"R",0,"R",14525,"R",5110626,"R",28899,"R",0,"R",28899,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",24790,"R",24790,"Z",0,"R",0,"R",0,"Z",0,"R",4109,"R",4109,"R",0,"R",112990,"R",2476340,"R",2476340,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55620,"R",143230,"R",185024,"A",,"A",,"R",2421575,"R",5394779,"R",1897164,"R",1065911,"R",0,"R",0,"R",0,"R",0,"R",1038999,"R",728499,"R",825666,"R",343255,"R",1039288,"R",241233,"A",,"A",,"R",62740,"A",,"A",,"R",900368,"R",0,"R",5764225,"R",2378898,"R",49875,"R",563115,"R",0,"R",0,"R",2772337,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
430704,"R",1240552,"R",669,"R",184269,"R",0,"R",650870,"R",0,"R",589682,"R",1240552,"R",0,"R",301517,"R",338012,"R",0,"R",0,"R",639529,"R",455260,"R",184269,"R",2255315,"R",2312147,"R",0,"R",-56832,"R",124,"R",240211,"R",406179,"R",589682,"R",98831,"R",146632,"R",0,"R",0,"R",0,"R",0,"R",245463,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1614525,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",51062,"R",174136,"R",0,"R",415584,"R",2255315,"R",974459,"R",946763,"R",0,"R",0,"R",0,"R",0,"R",278248,"R",22574,"R",786,"R",786,"R",500170,"R",193992,"R",146856,"R",0,"R",0,"R",0,"R",0,"R",411628,"R",4214,"R",2312147,"R",1168329,"R",51553,"R",477768,"R",14111,"R",15052,"R",585334,"R",0,"R",6211, 3,"R",-50497,"R",2255315,"R",589682,"R",1240552,"R",45413,"R",0,"R",2312147
430935,"R",2185182,"R",323073,"R",635871,"R",0,"R",218403,"R",0,"R",1966779,"R",2185182,"R",17610,"R",465790,"R",1418242,"R",0,"R",0,"R",1901642,"R",1265771,"R",635871,"R",4058127,"R",2987062,"R",-606164,"R",464901,"R",0,"R",1710800,"R",-208922,"R",1966779,"R",3239421,"R",24867,"R",40257,"R",0,"R",40257,"R",0,"R",3304545,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3264288,"Z",0,"Z",0,"Z",0,"R",40257,"Z",0,"Z",0,"Z",0,"R",40257,"R",0,"R",0,"R",0,"R",0,"A",,"R",753582,"R",4058127,"R",744320,"R",323379,"R",0,"R",0,"R",0,"R",0,"R",336956,"R",309148,"R",245770,"R",163833,"R",569915,"R",293741,"R",0,"R",0,"R",0,"A",,"A",,"R",1090101,"R",0,"R",2987062,"R",1090101,"R",78487,"R",144259,"R",140024,"R",0,"R",1534191,"R",0,"R",5995, 3,"R",554087,"R",4058127,"R",1966779,"R",2185182,"R",793839,"R",0,"R",2987062
431071,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",169259,"R",14085,"R",15649,"R",15649,"R",0,"R",0,"R",198993,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",339493,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1429,"R",153142,"A",,"A",,"R",199095,"R",693159,"R",236408,"R",203332,"R",0,"R",0,"R",0,"R",0,"R",94806,"R",84348,"R",47282,"R",40186,"R",431119,"R",134569,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",809615,"R",462435,"R",9871,"R",310669,"R",20055,"R",6434,"R",151,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
431123,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2388341,"R",0,"R",68536,"R",68536,"R",0,"R",0,"R",2456877,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3627470,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",3627470,"R",938120,"R",900000,"R",0,"R",0,"R",0,"R",0,"R",137895,"R",133450,"R",62661,"R",25530,"R",1064188,"R",106208,"A",,"A",,"R",0,"A",,"A",,"R",108309,"R",105957,"R",2311173,"R",1271145,"R",0,"R",2596,"R",0,"R",0,"R",1037432,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
431141,"R",11205780,"R",0,"R",933533,"R",200000,"R",10385969,"R",0,"R",819811,"R",11205780,"R",0,"R",2904756,"R",2021729,"R",0,"R",0,"R",4926485,"R",3992952,"R",933533,"R",25628592,"R",22627888,"R",0,"R",3000704,"R",0,"R",2859897,"R",-5040790,"R",819811,"R",5795526,"R",137900,"R",791399,"R",32794,"R",758605,"R",16798,"R",6741623,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23531005,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",2097587,"R",25628592,"R",8501637,"R",5072083,"R",0,"Z",0,"R",0,"Z",0,"R",760216,"R",171088,"R",4276036,"R",1691318,"R",9089943,"R",1545608,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",56,"R",0,"R",22627888,"R",8480097,"R",1420044,"R",3374919,"R",329726,"R",68892,"R",8954210,"R",0,"R",29294, 3,"R",3029998,"R",25628592,"R",819811,"R",11205780,"R",-313721,"R",0,"R",22627888
431284,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",360619,"R",0,"R",0,"R",0,"R",0,"R",0,"R",360619,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",673544,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9044,"A",,"A",,"R",0,"R",682588,"R",74191,"R",74191,"R",0,"R",0,"R",0,"R",0,"R",52360,"R",52360,"R",18389,"R",18389,"R",142557,"R",142557,"A",,"A",,"R",0,"A",,"A",,"R",259779,"R",0,"R",547276,"R",287497,"R",0,"R",86672,"R",2058,"R",0,"R",171049,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
432117,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",588572,"R",0,"R",10175,"R",10175,"R",0,"R",200,"R",598947,"R",200,"R",0,"R",200,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",200,"R",200,"R",0,"R",2137121,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",126686,"A",,"A",,"R",200,"R",2264007,"R",1764111,"R",782788,"R",0,"R",0,"R",0,"R",0,"R",126827,"R",0,"R",29616,"R",0,"R",339479,"R",172181,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",2260033,"R",954969,"R",72016,"R",77611,"R",44593,"R",13240,"R",1097604,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
433004,"R",4946842,"R",0,"R",3713738,"R",0,"R",2096551,"R",117404,"R",2850291,"R",4946842,"R",0,"R",1229935,"R",959994,"R",2578892,"R",863842,"R",5632663,"R",1918925,"R",3713738,"R",14592210,"R",13687969,"R",-31,"R",904210,"R",-780056,"R",2726106,"R",31,"R",2850291,"R",678566,"R",32617,"R",0,"R",0,"R",0,"R",0,"R",711183,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14362270,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",227183,"R",2757,"R",0,"R",0,"R",0,"R",0,"R",14592210,"R",5175858,"R",3114477,"R",0,"R",0,"R",0,"R",0,"R",3657564,"R",2381197,"R",1781845,"R",941776,"R",3072700,"R",1079174,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",13687969,"R",7516624,"R",858166,"R",2673711,"R",230184,"R",29366,"R",2379918,"A",,"A",,-2,"R",917241,"R",14592210,"R",2850291,"R",4946842,"R",-863447,"R",213293,"R",13687969
433013,"R",13700259,"R",0,"R",269500,"R",0,"R",5716357,"R",5568,"R",7983902,"R",13700259,"R",476447,"R",0,"R",2037182,"R",0,"R",0,"R",2513629,"R",2244129,"R",269500,"R",18912858,"R",14987919,"R",0,"R",3924939,"R",0,"R",7230668,"R",-3171705,"R",7983902,"R",2064528,"R",0,"R",317108,"R",317108,"R",0,"R",0,"R",2381636,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18595750,"R",0,"R",0,"R",0,"R",317108,"R",0,"R",317108,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18912858,"R",6968413,"R",3309807,"R",0,"R",0,"R",0,"R",0,"R",1918586,"R",911276,"R",305025,"R",144879,"R",5795895,"R",2752893,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14987919,"R",7118855,"R",421394,"R",7282586,"R",151757,"R",13327,"R",0,"A",,"A",,-2,"R",3924939,"R",18912858,"R",7983902,"R",13700259,"R",7713709,"R",5568,"R",14987919
433101,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3277256,"R",1661224,"R",0,"R",0,"R",0,"R",145775,"R",5084255,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8285288,"R",4938479,"R",0,"R",4938479,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",13223767,"R",4289861,"R",2443617,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2618091,"R",1134484,"R",2687726,"R",543788,"A",,"A",,"R",0,"A",,"A",,"R",1000872,"R",0,"R",10596550,"R",4121889,"R",438095,"R",958180,"R",42692,"Z",0,"R",5035694,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
433420,"R",5819792,"R",0,"R",1860091,"R",0,"R",4026454,"R",0,"R",1793338,"R",5819792,"R",0,"R",4503346,"R",1965959,"R",0,"R",0,"R",6469305,"R",4609214,"R",1860091,"R",18326040,"R",17356508,"R",0,"R",969532,"R",0,"R",723806,"R",100000,"R",1793338,"R",1039964,"R",133282,"R",0,"R",0,"R",0,"R",79162,"R",1252408,"R",79162,"R",0,"R",79162,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",79162,"R",79162,"R",0,"R",14404210,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3921830,"R",0,"R",0,"R",0,"R",18326040,"R",7350052,"R",3653163,"R",0,"R",0,"R",0,"R",0,"R",272614,"R",17539,"R",737936,"R",610202,"R",8114185,"R",1924764,"R",881720,"R",581410,"R",0,"R",0,"R",0,"R",1,"R",0,"R",17356508,"R",6787078,"R",730555,"R",2250297,"R",364312,"R",304521,"R",6919745,"A",,"A",,-2,"R",0,"R",18326040,"R",1793338,"R",5819792,"R",0,"R",0,"R",17356508
434140,"R",7680750,"Z",0,"R",355318,"Z",0,"R",1606997,"Z",0,"R",6073753,"R",7680750,"Z",0,"R",1228242,"R",1179745,"Z",0,"Z",0,"R",2407987,"R",2052669,"R",355318,"R",10591264,"R",9704527,"R",0,"R",886737,"R",-575712,"R",5762727,"R",1,"R",6073753,"R",2323922,"R",74333,"R",117983,"R",117983,"Z",0,"R",63364,"R",2579602,"R",63364,"R",0,"R",63364,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63364,"R",63364,"R",0,"R",7962901,"Z",0,"Z",0,"Z",0,"R",117983,"Z",0,"R",117983,"Z",0,"Z",0,"R",63364,"R",48761,"Z",0,"Z",0,"A",,"R",2398255,"R",10591264,"R",3766859,"R",2252425,"Z",0,"Z",0,"Z",0,"Z",0,"R",271505,"R",225243,"R",2902703,"R",1341082,"R",2700096,"R",585555,"Z",0,"Z",0,"R",63364,"A",,"A",,"R",0,"R",0,"R",9704527,"R",4404305,"R",1214850,"R",823304,"R",235674,"Z",0,"R",3026394,"A",,"A",,-2,"R",886737,"R",10591264,"R",6073753,"R",7680750,"R",5718435,"R",0,"R",9704527
434159,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1622815,"R",818853,"R",0,"R",0,"R",0,"R",390137,"R",2831805,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4106410,"R",2441668,"R",0,"R",2441668,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",6548078,"R",1763345,"R",983143,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1837387,"R",510056,"R",1449340,"R",327284,"R",656117,"R",0,"R",0,"A",,"A",,"R",46788,"R",0,"R",5752977,"R",1820483,"R",177031,"R",656117,"R",46788,"R",0,"R",3052558,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
434274,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",277300,"R",0,"R",66540,"R",4000,"R",62540,"R",0,"R",343840,"R",62600,"R",0,"R",62600,"R",62600,"R",62600,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",277400,"R",163600,"R",0,"R",163600,"R",56350,"R",0,"R",0,"R",56350,"R",0,"R",0,"R",0,"R",62400,"A",,"A",,"R",74250,"R",634000,"R",300325,"R",300000,"R",3000,"R",2500,"R",33555,"R",28000,"R",10000,"R",7625,"R",6275,"R",4500,"R",31155,"R",20500,"A",,"A",,"R",10000,"A",,"A",,"R",0,"R",0,"R",394310,"R",363125,"R",17550,"R",7500,"R",0,"R",0,"R",6135,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
434283,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",273417,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",273417,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",427380,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",40617,"A",,"A",,"R",0,"R",467997,"R",177126,"R",165126,"R",2277,"R",2277,"R",1000,"R",1000,"R",2659,"R",2659,"R",2453,"R",2453,"R",8470,"R",6470,"A",,"A",,"R",4535,"A",,"A",,"R",4606,"R",4000,"R",203126,"R",183985,"R",3426,"R",9758,"R",3327,"R",2486,"R",144,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
434308,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2626092,"R",116670,"Z",0,"Z",0,"Z",0,"R",0,"R",2742762,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",4960552,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",339833,"A",,"A",,"R",0,"R",5300385,"R",1305415,"R",725420,"Z",0,"Z",0,"Z",0,"Z",0,"R",159456,"R",120841,"R",392340,"R",203174,"R",366283,"R",326719,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",2223494,"R",1376154,"R",29246,"R",541227,"R",26398,"R",0,"R",250469,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
434344,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",653024,"R",181044,"R",30897,"R",30897,"R",0,"R",0,"R",864965,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3973645,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",131229,"A",,"A",,"R",0,"R",4104874,"R",452028,"R",452028,"R",0,"R",0,"R",0,"R",0,"R",835061,"R",0,"R",1493868,"R",1250736,"R",1793854,"R",573086,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",4574811,"R",2275850,"R",0,"R",650662,"R",243132,"R",255,"R",1404912,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
434432,"R",322407,"R",0,"R",11524,"R",0,"R",138860,"R",0,"R",183547,"R",322407,"R",0,"R",0,"R",89965,"R",0,"R",0,"R",89965,"R",78441,"R",11524,"R",575400,"R",337686,"R",-224366,"R",13348,"R",1,"R",114900,"R",55298,"R",183547,"R",56453,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56453,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",142306,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",239189,"R",0,"A",,"R",193905,"R",575400,"R",49586,"R",46553,"R",0,"R",0,"R",0,"R",0,"R",13560,"R",12350,"R",1000,"R",1000,"R",194635,"R",51268,"R",0,"R",0,"R",1000,"A",,"A",,"R",77905,"R",20829,"R",337686,"R",132000,"R",0,"R",46912,"R",0,"R",0,"R",158774,"A",,"A",,-2,"R",394268,"R",575400,"R",183547,"R",322407,"R",92654,"R",0,"R",337686
