UNITID,EFFYDLEV,XEYDETOT,EFYDETOT,XEYDEEXC,EFYDEEXC,XEYDESOM,EFYDESOM,XEYDENON,EFYDENON
226152, 1,"R",10080,"R",2502,"R",5223,"R",2355
226152, 2,"R",7796,"R",628,"R",5059,"R",2109
226152, 3,"R",7124,"R",601,"R",4954,"R",1569
226152,11,"R",672,"R",27,"R",105,"R",540
226152,12,"R",2284,"R",1874,"R",164,"R",246
226204, 1,"R",9144,"R",1362,"R",3497,"R",4285
226204, 2,"R",9144,"R",1362,"R",3497,"R",4285
226204, 3,"R",9084,"R",1362,"R",3494,"R",4228
226204,11,"R",60,"Z",0,"R",3,"R",57
226231, 1,"R",3996,"R",1629,"R",1262,"R",1105
226231, 2,"R",3720,"R",1378,"R",1242,"R",1100
226231, 3,"R",1852,"R",532,"R",866,"R",454
226231,11,"R",1868,"R",846,"R",376,"R",646
226231,12,"R",276,"R",251,"R",20,"R",5
226277, 1,"R",1801,"A",,"A",,"R",1801
226277, 2,"R",1801,"A",,"A",,"R",1801
226277, 3,"R",1801,"A",,"A",,"R",1801
226383, 1,"R",1829,"R",82,"R",857,"R",890
226383, 2,"R",1501,"R",36,"R",759,"R",706
226383, 3,"R",1365,"R",30,"R",756,"R",579
226383,11,"R",136,"R",6,"R",3,"R",127
226383,12,"R",328,"R",46,"R",98,"R",184
226408, 1,"R",5576,"R",1213,"R",2130,"R",2233
226408, 2,"R",5576,"R",1213,"R",2130,"R",2233
226408, 3,"R",4095,"R",976,"R",1718,"R",1401
226408,11,"R",1481,"R",237,"R",412,"R",832
226471, 1,"R",4774,"R",149,"R",1678,"R",2947
226471, 2,"R",4023,"R",112,"R",1580,"R",2331
226471, 3,"R",3966,"R",103,"R",1579,"R",2284
226471,11,"R",57,"R",9,"R",1,"R",47
226471,12,"R",751,"R",37,"R",98,"R",616
226578, 1,"R",11299,"R",5065,"R",3649,"R",2585
226578, 2,"R",11299,"R",5065,"R",3649,"R",2585
226578, 3,"R",7923,"R",2823,"R",2940,"R",2160
226578,11,"R",3376,"R",2242,"R",709,"R",425
226587, 1,"R",1333,"R",226,"R",509,"R",598
226587, 2,"R",1330,"R",226,"R",508,"R",596
226587, 3,"R",1204,"R",141,"R",502,"R",561
226587,11,"R",126,"R",85,"R",6,"R",35
226587,12,"R",3,"R",0,"R",1,"R",2
226675, 1,"R",459,"A",,"A",,"R",459
226675, 2,"R",459,"A",,"A",,"R",459
226675, 3,"R",459,"A",,"A",,"R",459
226806, 1,"R",7741,"R",1443,"R",4608,"R",1690
226806, 2,"R",7741,"R",1443,"R",4608,"R",1690
226806, 3,"R",3877,"R",306,"R",3149,"R",422
226806,11,"R",3864,"R",1137,"R",1459,"R",1268
226833, 1,"R",6707,"R",2236,"R",2273,"R",2198
226833, 2,"R",5723,"R",1531,"R",2191,"R",2001
226833, 3,"R",5421,"R",1468,"R",2178,"R",1775
226833,11,"R",302,"R",63,"R",13,"R",226
226833,12,"R",984,"R",705,"R",82,"R",197
226860, 1,"R",79,"A",,"A",,"R",79
226860, 2,"R",79,"A",,"A",,"R",79
226860, 3,"R",79,"A",,"A",,"R",79
226879, 1,"R",240,"R",0,"R",240,"R",0
226879, 2,"R",240,"R",0,"R",240,"R",0
226879, 3,"R",240,"R",0,"R",240,"R",0
226903, 1,"R",1811,"R",1104,"R",707,"R",0
226903, 2,"R",1811,"R",1104,"R",707,"R",0
226903, 3,"R",1811,"R",1104,"R",707,"R",0
227058, 1,"R",186,"A",,"A",,"R",186
227058, 2,"R",186,"A",,"A",,"R",186
227058, 3,"R",186,"A",,"A",,"R",186
227146, 1,"R",8319,"R",2765,"R",2174,"R",3380
227146, 2,"R",8319,"R",2765,"R",2174,"R",3380
227146, 3,"R",8319,"R",2765,"R",2174,"R",3380
227182, 1,"R",102966,"R",50604,"R",33281,"R",19081
227182, 2,"R",102966,"R",50604,"R",33281,"R",19081
227182, 3,"R",72407,"R",40014,"R",25287,"R",7106
227182,11,"R",30559,"R",10590,"R",7994,"R",11975
227216, 1,"R",49386,"R",7334,"R",30234,"R",11818
227216, 2,"R",37074,"R",3430,"R",26304,"R",7340
227216, 3,"R",37074,"R",3430,"R",26304,"R",7340
227216,12,"R",12312,"R",3904,"R",3930,"R",4478
227225, 1,"R",3467,"R",1524,"R",901,"R",1042
227225, 2,"R",3467,"R",1524,"R",901,"R",1042
227225, 3,"R",2225,"R",901,"R",570,"R",754
227225,11,"R",1242,"R",623,"R",331,"R",288
227289, 1,"R",216,"R",33,"R",55,"R",128
227289,12,"R",216,"R",33,"R",55,"R",128
227298, 1,"R",319,"A",,"A",,"R",319
227298, 2,"R",319,"A",,"A",,"R",319
227298, 3,"R",319,"A",,"A",,"R",319
227304, 1,"R",11358,"R",4782,"R",3231,"R",3345
227304, 2,"R",11358,"R",4782,"R",3231,"R",3345
227304, 3,"R",6059,"R",2761,"R",2338,"R",960
227304,11,"R",5299,"R",2021,"R",893,"R",2385
227313, 1,"R",585,"A",,"A",,"R",585
227313, 2,"R",585,"A",,"A",,"R",585
227313, 3,"R",585,"A",,"A",,"R",585
227322, 1,"R",661,"A",,"A",,"R",661
227322, 2,"R",661,"A",,"A",,"R",661
227322, 3,"R",661,"A",,"A",,"R",661
227331, 1,"R",3030,"R",1223,"R",1416,"R",391
227331, 2,"R",1325,"R",133,"R",1081,"R",111
227331, 3,"R",1300,"R",132,"R",1078,"R",90
227331,11,"R",25,"R",1,"R",3,"R",21
227331,12,"R",1705,"R",1090,"R",335,"R",280
227368, 1,"R",44498,"R",11764,"R",22024,"R",10710
227368, 2,"R",37316,"R",7758,"R",20600,"R",8958
227368, 3,"R",37170,"R",7679,"R",20579,"R",8912
227368,11,"R",146,"R",79,"R",21,"R",46
227368,12,"R",7182,"R",4006,"R",1424,"R",1752
227377, 1,"R",10171,"R",6,"R",2946,"R",7219
227377, 2,"R",10171,"R",6,"R",2946,"R",7219
227377, 3,"R",4813,"R",6,"R",2929,"R",1878
227377,11,"R",5358,"R",0,"R",17,"R",5341
227386, 1,"R",3634,"R",1224,"R",1493,"R",917
227386, 2,"R",3634,"R",1224,"R",1493,"R",917
227386, 3,"R",2166,"R",810,"R",1053,"R",303
227386,11,"R",1468,"R",414,"R",440,"R",614
227401, 1,"R",6246,"R",2694,"R",2200,"R",1352
227401, 2,"R",6246,"R",2694,"R",2200,"R",1352
227401, 3,"R",4669,"R",2365,"R",1528,"R",776
227401,11,"R",1577,"R",329,"R",672,"R",576
227429, 1,"R",1147,"R",870,"R",157,"R",120
227429, 2,"R",1147,"R",870,"R",157,"R",120
227429, 3,"R",1147,"R",870,"R",157,"R",120
227526, 1,"R",10246,"R",777,"R",7065,"R",2404
227526, 2,"R",9028,"R",403,"R",6521,"R",2104
227526, 3,"R",9028,"R",403,"R",6521,"R",2104
227526,12,"R",1218,"R",374,"R",544,"R",300
227687, 1,"R",2930,"R",985,"R",1136,"R",809
227687, 2,"R",2930,"R",985,"R",1136,"R",809
227687, 3,"R",2697,"R",910,"R",1075,"R",712
227687,11,"R",233,"R",75,"R",61,"R",97
227748, 1,"R",403,"A",,"A",,"R",403
227748, 2,"R",403,"A",,"A",,"R",403
227748, 3,"R",403,"A",,"A",,"R",403
227757, 1,"R",8782,"R",462,"R",3771,"R",4549
227757, 2,"R",4510,"R",156,"R",2216,"R",2138
227757, 3,"R",4387,"R",69,"R",2212,"R",2106
227757,11,"R",123,"R",87,"R",4,"R",32
227757,12,"R",4272,"R",306,"R",1555,"R",2411
227845, 1,"R",3908,"R",533,"R",2352,"R",1023
227845, 2,"R",3018,"R",48,"R",2091,"R",879
227845, 3,"R",3010,"R",46,"R",2091,"R",873
227845,11,"R",8,"R",2,"R",0,"R",6
227845,12,"R",890,"R",485,"R",261,"R",144
227854, 1,"R",20491,"R",6906,"R",5014,"R",8571
227854, 2,"R",20491,"R",6906,"R",5014,"R",8571
227854, 3,"R",15285,"R",6187,"R",3772,"R",5326
227854,11,"R",5206,"R",719,"R",1242,"R",3245
227863, 1,"R",4329,"R",988,"R",2522,"R",819
227863, 2,"R",2907,"R",496,"R",1999,"R",412
227863, 3,"R",2663,"R",485,"R",1929,"R",249
227863,11,"R",244,"R",11,"R",70,"R",163
227863,12,"R",1422,"R",492,"R",523,"R",407
227881, 1,"R",24043,"R",6669,"R",9292,"R",8082
227881, 2,"R",20075,"R",4378,"R",8802,"R",6895
227881, 3,"R",20075,"R",4378,"R",8802,"R",6895
227881,12,"R",3968,"R",2291,"R",490,"R",1187
227924, 1,"R",27554,"R",11280,"R",6588,"R",9686
227924, 2,"R",27554,"R",11280,"R",6588,"R",9686
227924, 3,"R",23581,"R",10524,"R",6099,"R",6958
227924,11,"R",3973,"R",756,"R",489,"R",2728
227979, 1,"R",41689,"R",16453,"R",16121,"R",9115
227979, 2,"R",41689,"R",16453,"R",16121,"R",9115
227979, 3,"R",30423,"R",12687,"R",12699,"R",5037
227979,11,"R",11266,"R",3766,"R",3422,"R",4078
228042, 1,"R",1251,"R",230,"R",523,"R",498
228042, 2,"R",1109,"R",88,"R",523,"R",498
228042, 3,"R",1060,"R",84,"R",523,"R",453
228042,11,"R",49,"R",4,"R",0,"R",45
228042,12,"R",142,"R",142,"R",0,"R",0
228088, 1,"R",43,"A",,"A",,"R",43
228088, 2,"R",43,"A",,"A",,"R",43
228088, 3,"R",43,"A",,"A",,"R",43
228149, 1,"R",3646,"R",128,"R",1357,"R",2161
228149, 2,"R",2180,"R",10,"R",837,"R",1333
228149, 3,"R",2166,"R",8,"R",837,"R",1321
228149,11,"R",14,"R",2,"Z",0,"R",12
228149,12,"R",1466,"R",118,"R",520,"R",828
228158, 1,"R",12020,"R",4086,"R",4593,"R",3341
228158, 2,"R",12020,"R",4086,"R",4593,"R",3341
228158, 3,"R",9075,"R",2663,"R",3961,"R",2451
228158,11,"R",2945,"R",1423,"R",632,"R",890
228185, 1,"R",34,"A",,"A",,"R",34
228185, 2,"R",34,"A",,"A",,"R",34
228185, 3,"R",34,"A",,"A",,"R",34
228194, 1,"R",1049,"R",0,"R",168,"R",881
228194,12,"R",1049,"R",0,"R",168,"R",881
228200, 1,"R",559,"A",,"A",,"R",559
228200, 2,"R",559,"A",,"A",,"R",559
228200, 3,"R",559,"A",,"A",,"R",559
228219, 1,"R",780,"R",0,"R",55,"R",725
228219, 2,"R",780,"R",0,"R",55,"R",725
228219, 3,"R",780,"R",0,"R",55,"R",725
228246, 1,"R",13610,"R",1102,"R",1380,"R",11128
228246, 2,"R",7358,"R",7,"R",825,"R",6526
228246, 3,"R",7306,"R",6,"R",823,"R",6477
228246,11,"R",52,"R",1,"R",2,"R",49
228246,12,"R",6252,"R",1095,"R",555,"R",4602
228282, 1,"R",134,"A",,"A",,"R",134
228282, 2,"R",134,"A",,"A",,"R",134
228282, 3,"R",134,"A",,"A",,"R",134
228316, 1,"R",7511,"R",2755,"R",2542,"R",2214
228316, 2,"R",7511,"R",2755,"R",2542,"R",2214
228316, 3,"R",4582,"R",2430,"R",1421,"R",731
228316,11,"R",2929,"R",325,"R",1121,"R",1483
228325, 1,"R",2218,"R",1149,"R",672,"R",397
228325, 2,"R",1793,"R",780,"R",621,"R",392
228325, 3,"R",1688,"R",690,"R",606,"R",392
228325,11,"R",105,"R",90,"R",15,"R",0
228325,12,"R",425,"R",369,"R",51,"R",5
228343, 1,"R",1543,"R",0,"R",109,"R",1434
228343, 2,"R",1543,"R",0,"R",109,"R",1434
228343, 3,"R",1539,"R",0,"R",109,"R",1430
228343,11,"R",4,"R",0,"R",0,"R",4
228431, 1,"R",13470,"R",3752,"R",8709,"R",1009
228431, 2,"R",11446,"R",2497,"R",8092,"R",857
228431, 3,"R",10488,"R",2123,"R",7858,"R",507
228431,11,"R",958,"R",374,"R",234,"R",350
228431,12,"R",2024,"R",1255,"R",617,"R",152
228459, 1,"R",41900,"R",4613,"R",28506,"R",8781
228459, 2,"R",36432,"R",3330,"R",25993,"R",7109
228459, 3,"R",36432,"R",3330,"R",25993,"R",7109
228459,12,"R",5468,"R",1283,"R",2513,"R",1672
228468, 1,"R",1082,"R",87,"R",0,"R",995
228468, 2,"R",1045,"R",82,"R",0,"R",963
228468, 3,"R",967,"R",52,"R",0,"R",915
228468,11,"R",78,"R",30,"R",0,"R",48
228468,12,"R",37,"R",5,"R",0,"R",32
228486, 1,"R",112,"R",6,"R",78,"R",28
228486, 2,"R",112,"R",6,"R",78,"R",28
228486, 3,"R",112,"R",6,"R",78,"R",28
228501, 1,"R",2560,"R",1030,"R",1200,"R",330
228501, 2,"R",1925,"R",491,"R",1158,"R",276
228501, 3,"R",1858,"R",485,"R",1131,"R",242
228501,11,"R",67,"R",6,"R",27,"R",34
228501,12,"R",635,"R",539,"R",42,"R",54
228529, 1,"R",16049,"R",4549,"R",8763,"R",2737
228529, 2,"R",13319,"R",2809,"R",7992,"R",2518
228529, 3,"R",13307,"R",2809,"R",7992,"R",2506
228529,11,"R",12,"Z",0,"Z",0,"R",12
228529,12,"R",2730,"R",1740,"R",771,"R",219
228547, 1,"R",65546,"R",19410,"R",18723,"R",27413
228547, 2,"R",65546,"R",19410,"R",18723,"R",27413
228547, 3,"R",53105,"R",17401,"R",16292,"R",19412
228547,11,"R",12441,"R",2009,"R",2431,"R",8001
228608, 1,"R",5911,"R",2317,"R",1509,"R",2085
228608, 2,"R",5911,"R",2317,"R",1509,"R",2085
228608, 3,"R",5446,"R",2150,"R",1394,"R",1902
228608,11,"R",465,"R",167,"R",115,"R",183
228635, 1,"R",2588,"R",0,"R",518,"R",2070
228635,12,"R",2588,"R",0,"R",518,"R",2070
228644, 1,"R",4127,"R",187,"Z",0,"R",3940
228644, 2,"R",1175,"R",126,"Z",0,"R",1049
228644, 3,"R",1175,"R",126,"Z",0,"R",1049
228644,12,"R",2952,"R",61,"Z",0,"R",2891
228653, 1,"R",4917,"R",947,"R",199,"R",3771
228653, 2,"R",1381,"R",98,"R",90,"R",1193
228653, 3,"R",1381,"R",98,"R",90,"R",1193
228653,12,"R",3536,"R",849,"R",109,"R",2578
228699, 1,"R",4518,"R",874,"R",1626,"R",2018
228699, 2,"R",4518,"R",874,"R",1626,"R",2018
228699, 3,"R",2269,"R",393,"R",909,"R",967
228699,11,"R",2249,"R",481,"R",717,"R",1051
228705, 1,"R",7299,"R",938,"R",4578,"R",1783
228705, 2,"R",5619,"R",349,"R",3908,"R",1362
228705, 3,"R",5215,"R",264,"R",3767,"R",1184
228705,11,"R",404,"R",85,"R",141,"R",178
228705,12,"R",1680,"R",589,"R",670,"R",421
228723, 1,"R",77096,"R",4422,"R",25433,"R",47241
228723, 2,"R",59427,"R",862,"R",24321,"R",34244
228723, 3,"R",58539,"R",834,"R",24290,"R",33415
228723,11,"R",888,"R",28,"R",31,"R",829
228723,12,"R",17669,"R",3560,"R",1112,"R",12997
228769, 1,"R",56971,"R",23564,"R",17806,"R",15601
228769, 2,"R",39934,"R",13850,"R",15252,"R",10832
228769, 3,"R",39329,"R",13777,"R",15153,"R",10399
228769,11,"R",605,"R",73,"R",99,"R",433
228769,12,"R",17037,"R",9714,"R",2554,"R",4769
228778, 1,"R",55143,"R",1845,"R",23875,"R",29423
228778, 2,"R",43216,"R",1418,"R",22260,"R",19538
228778, 3,"R",42571,"R",1275,"R",22123,"R",19173
228778,11,"R",645,"R",143,"R",137,"R",365
228778,12,"R",11927,"R",427,"R",1615,"R",9885
228787, 1,"R",32827,"R",207,"R",14711,"R",17909
228787, 2,"R",22920,"R",0,"R",11560,"R",11360
228787, 3,"R",22871,"R",0,"R",11558,"R",11313
228787,11,"R",49,"R",0,"R",2,"R",47
228787,12,"R",9907,"R",207,"R",3151,"R",6549
228796, 1,"R",28582,"R",4411,"R",16301,"R",7870
228796, 2,"R",23530,"R",2804,"R",14764,"R",5962
228796, 3,"R",23365,"R",2735,"R",14742,"R",5888
228796,11,"R",165,"R",69,"R",22,"R",74
228796,12,"R",5052,"R",1607,"R",1537,"R",1908
228802, 1,"R",11703,"R",4018,"R",6236,"R",1449
228802, 2,"R",8458,"R",1675,"R",5712,"R",1071
228802, 3,"R",7861,"R",1483,"R",5630,"R",748
228802,11,"R",597,"R",192,"R",82,"R",323
228802,12,"R",3245,"R",2343,"R",524,"R",378
228866, 1,"R",323,"R",0,"R",39,"R",284
228866,12,"R",323,"R",0,"R",39,"R",284
228875, 1,"R",12513,"R",344,"R",375,"R",11794
228875, 2,"R",10542,"R",2,"R",114,"R",10426
228875, 3,"R",10511,"R",2,"R",114,"R",10395
228875,11,"R",31,"R",0,"R",0,"R",31
228875,12,"R",1971,"R",342,"R",261,"R",1368
228884, 1,"R",866,"A",,"A",,"R",866
228884, 2,"R",866,"A",,"A",,"R",866
228884, 3,"R",866,"A",,"A",,"R",866
228909, 1,"R",2657,"R",516,"R",393,"R",1748
228909,12,"R",2657,"R",516,"R",393,"R",1748
228981, 1,"R",1568,"R",23,"R",196,"R",1349
228981, 2,"R",1505,"R",16,"R",195,"R",1294
228981, 3,"R",1481,"R",16,"R",195,"R",1270
228981,11,"R",24,"R",0,"R",0,"R",24
228981,12,"R",63,"R",7,"R",1,"R",55
229018, 1,"R",6932,"R",4000,"R",1772,"R",1160
229018, 2,"R",5144,"R",2564,"R",1623,"R",957
229018, 3,"R",4306,"R",1795,"R",1591,"R",920
229018,11,"R",838,"R",769,"R",32,"R",37
229018,12,"R",1788,"R",1436,"R",149,"R",203
229027, 1,"R",38907,"R",7847,"R",28405,"R",2655
229027, 2,"R",33250,"R",6626,"R",25036,"R",1588
229027, 3,"R",32298,"R",6305,"R",24620,"R",1373
229027,11,"R",952,"R",321,"R",416,"R",215
229027,12,"R",5657,"R",1221,"R",3369,"R",1067
229063, 1,"R",8481,"R",191,"R",3630,"R",4660
229063, 2,"R",6518,"R",109,"R",2869,"R",3540
229063, 3,"R",6518,"R",109,"R",2869,"R",3540
229063,12,"R",1963,"R",82,"R",761,"R",1120
229115, 1,"R",43709,"R",6654,"R",23350,"R",13705
229115, 2,"R",35036,"R",3356,"R",21853,"R",9827
229115, 3,"R",34060,"R",2737,"R",21781,"R",9542
229115,11,"R",976,"R",619,"R",72,"R",285
229115,12,"R",8673,"R",3298,"R",1497,"R",3878
229160, 1,"R",3030,"R",411,"R",1326,"R",1293
229160, 2,"R",2181,"R",109,"R",994,"R",1078
229160, 3,"R",1962,"R",109,"R",959,"R",894
229160,11,"R",219,"R",0,"R",35,"R",184
229160,12,"R",849,"R",302,"R",332,"R",215
229179, 1,"R",20212,"R",8034,"R",9124,"R",3054
229179, 2,"R",12184,"R",3631,"R",6706,"R",1847
229179, 3,"R",10735,"R",3611,"R",6700,"R",424
229179,11,"R",1449,"R",20,"R",6,"R",1423
229179,12,"R",8028,"R",4403,"R",2418,"R",1207
229267, 1,"R",2782,"R",29,"R",80,"R",2673
229267, 2,"R",2575,"R",0,"R",80,"R",2495
229267, 3,"R",2549,"R",0,"R",75,"R",2474
229267,11,"R",26,"R",0,"R",5,"R",21
229267,12,"R",207,"R",29,"R",0,"R",178
229300, 1,"R",6793,"R",338,"R",3520,"R",2935
229300, 2,"R",958,"R",77,"R",504,"R",377
229300, 3,"R",958,"R",77,"R",504,"R",377
229300,12,"R",5835,"R",261,"R",3016,"R",2558
229337, 1,"R",7624,"R",2902,"R",3791,"R",931
229337, 2,"R",2578,"R",629,"R",1949,"R",0
229337, 3,"R",2578,"R",629,"R",1949,"R",0
229337,12,"R",5046,"R",2273,"R",1842,"R",931
229355, 1,"R",15974,"R",4456,"R",6593,"R",4925
229355, 2,"R",15974,"R",4456,"R",6593,"R",4925
229355, 3,"R",11816,"R",3293,"R",5496,"R",3027
229355,11,"R",4158,"R",1163,"R",1097,"R",1898
229416, 1,"R",2649,"A",,"A",,"R",2649
229416, 2,"R",2649,"A",,"A",,"R",2649
229416, 3,"R",2649,"A",,"A",,"R",2649
229425, 1,"R",270,"A",,"A",,"R",270
229425, 2,"R",270,"A",,"A",,"R",270
229425, 3,"R",270,"A",,"A",,"R",270
229504, 1,"R",3072,"R",835,"R",1383,"R",854
229504, 2,"R",3072,"R",835,"R",1383,"R",854
229504, 3,"R",3040,"R",819,"R",1373,"R",848
229504,11,"R",32,"R",16,"R",10,"R",6
229522, 1,"R",144,"A",,"A",,"R",144
229522, 2,"R",144,"A",,"A",,"R",144
229522, 3,"R",144,"A",,"A",,"R",144
229540, 1,"R",4133,"R",1321,"R",1908,"R",904
229540, 2,"R",4133,"R",1321,"R",1908,"R",904
229540, 3,"R",3375,"R",783,"R",1769,"R",823
229540,11,"R",758,"R",538,"R",139,"R",81
229656, 1,"R",449,"A",,"A",,"R",449
229656, 2,"R",449,"A",,"A",,"R",449
229656, 3,"R",449,"A",,"A",,"R",449
229780, 1,"R",4410,"R",1736,"R",1729,"R",945
229780, 2,"R",3343,"R",1033,"R",1430,"R",880
229780, 3,"R",3016,"R",1003,"R",1411,"R",602
229780,11,"R",327,"R",30,"R",19,"R",278
229780,12,"R",1067,"R",703,"R",299,"R",65
229799, 1,"R",7324,"R",1225,"R",2826,"R",3273
229799, 2,"R",7324,"R",1225,"R",2826,"R",3273
229799, 3,"R",6197,"R",1070,"R",2324,"R",2803
229799,11,"R",1127,"R",155,"R",502,"R",470
229814, 1,"R",10993,"R",4673,"R",4403,"R",1917
229814, 2,"R",7863,"R",2099,"R",4049,"R",1715
229814, 3,"R",7759,"R",2029,"R",4043,"R",1687
229814,11,"R",104,"R",70,"R",6,"R",28
229814,12,"R",3130,"R",2574,"R",354,"R",202
229832, 1,"R",3074,"R",2393,"R",324,"R",357
229832, 2,"R",3074,"R",2393,"R",324,"R",357
229832, 3,"R",848,"R",240,"R",305,"R",303
229832,11,"R",2226,"R",2153,"R",19,"R",54
229841, 1,"R",7474,"R",2336,"R",2052,"R",3086
229841, 2,"R",7474,"R",2336,"R",2052,"R",3086
229841, 3,"R",6777,"R",2312,"R",2032,"R",2433
229841,11,"R",697,"R",24,"R",20,"R",653
229887, 1,"R",820,"R",229,"Z",0,"R",591
229887, 2,"R",820,"R",229,"Z",0,"R",591
229887, 3,"R",820,"R",229,"Z",0,"R",591
230010, 1,"R",2381,"R",244,"R",0,"R",2137
230010, 2,"R",2381,"R",244,"R",0,"R",2137
230010, 3,"R",2053,"R",45,"R",0,"R",2008
230010,11,"R",328,"R",199,"R",0,"R",129
230038, 1,"R",39321,"R",1043,"R",23384,"R",14894
230038, 2,"R",35831,"R",907,"R",22138,"R",12786
230038, 3,"R",35831,"R",907,"R",22138,"R",12786
230038,12,"R",3490,"R",136,"R",1246,"R",2108
230047, 1,"R",3647,"R",4,"R",1854,"R",1789
230047, 2,"R",3647,"R",4,"R",1854,"R",1789
230047, 3,"R",3603,"R",3,"R",1816,"R",1784
230047,11,"R",44,"R",1,"R",38,"R",5
230056, 1,"R",344,"R",0,"R",264,"R",80
230056, 2,"R",344,"R",0,"R",264,"R",80
230056, 3,"R",152,"R",0,"R",72,"R",80
230056,11,"R",192,"R",0,"R",192,"R",0
230065, 1,"R",498,"A",,"A",,"R",498
230065, 2,"R",498,"A",,"A",,"R",498
230065, 3,"R",498,"A",,"A",,"R",498
230144, 1,"R",124,"A",,"A",,"R",124
230144, 2,"R",124,"A",,"A",,"R",124
230144, 3,"R",124,"A",,"A",,"R",124
230162, 1,"R",5279,"A",,"A",,"R",5279
230162, 2,"R",5279,"A",,"A",,"R",5279
230162, 3,"R",3338,"A",,"A",,"R",3338
230162,11,"R",1941,"A",,"A",,"R",1941
230171, 1,"R",14408,"R",1305,"R",5629,"R",7474
230171, 2,"R",14342,"R",1304,"R",5616,"R",7422
230171, 3,"R",9785,"R",852,"R",5080,"R",3853
230171,11,"R",4557,"R",452,"R",536,"R",3569
230171,12,"R",66,"R",1,"R",13,"R",52
230199, 1,"R",87,"A",,"A",,"R",87
230199, 2,"R",87,"A",,"A",,"R",87
230199, 3,"R",87,"A",,"A",,"R",87
230205, 1,"R",113,"A",,"A",,"R",113
230205, 2,"R",113,"A",,"A",,"R",113
230205, 3,"R",113,"A",,"A",,"R",113
230214, 1,"R",433,"A",,"A",,"R",433
230214, 2,"R",433,"A",,"A",,"R",433
230214, 3,"R",433,"A",,"A",,"R",433
230366, 1,"R",473,"R",32,"R",441,"R",0
230366, 2,"R",437,"R",32,"R",405,"R",0
230366, 3,"R",405,"Z",0,"R",405,"R",0
230366,11,"R",32,"R",32,"Z",0,"R",0
230366,12,"R",36,"Z",0,"R",36,"R",0
230418, 1,"R",5164,"R",2964,"R",1130,"R",1070
230418, 2,"R",5164,"R",2964,"R",1130,"R",1070
230418, 3,"R",5159,"R",2964,"R",1130,"R",1065
230418,11,"R",5,"Z",0,"Z",0,"R",5
230490, 1,"R",4386,"R",506,"R",265,"R",3615
230490, 2,"R",4386,"R",506,"R",265,"R",3615
230490, 3,"R",3132,"R",412,"R",195,"R",2525
230490,11,"R",1254,"R",94,"R",70,"R",1090
230597, 1,"R",7452,"R",1804,"R",3014,"R",2634
230597, 2,"R",7452,"R",1804,"R",3014,"R",2634
230597, 3,"R",4343,"R",838,"R",2457,"R",1048
230597,11,"R",3109,"R",966,"R",557,"R",1586
230603, 1,"R",19907,"R",4997,"R",7824,"R",7086
230603, 2,"R",17714,"R",3071,"R",7625,"R",7018
230603, 3,"R",10761,"R",1871,"R",6689,"R",2201
230603,11,"R",6953,"R",1200,"R",936,"R",4817
230603,12,"R",2193,"R",1926,"R",199,"R",68
230676, 1,"R",1928,"A",,"A",,"R",1928
230676, 2,"R",1928,"A",,"A",,"R",1928
230676, 3,"R",587,"A",,"A",,"R",587
230676,11,"R",1341,"A",,"A",,"R",1341
230728, 1,"R",32943,"R",6361,"R",18983,"R",7599
230728, 2,"R",29132,"R",5015,"R",17611,"R",6506
230728, 3,"R",22953,"R",3840,"R",16738,"R",2375
230728,11,"R",6179,"R",1175,"R",873,"R",4131
230728,12,"R",3811,"R",1346,"R",1372,"R",1093
230737, 1,"R",53853,"R",10591,"R",24268,"R",18994
230737, 2,"R",52875,"R",10481,"R",23844,"R",18550
230737, 3,"R",34626,"R",8122,"R",22136,"R",4368
230737,11,"R",18249,"R",2359,"R",1708,"R",14182
230737,12,"R",978,"R",110,"R",424,"R",444
230746, 1,"R",38140,"R",9730,"R",11468,"R",16942
230746, 2,"R",38140,"R",9730,"R",11468,"R",16942
230746, 3,"R",25467,"R",8520,"R",10777,"R",6170
230746,11,"R",12673,"R",1210,"R",691,"R",10772
230764, 1,"R",40039,"R",3475,"R",25639,"R",10925
230764, 2,"R",30754,"R",2858,"R",21482,"R",6414
230764, 3,"R",27049,"R",2176,"R",20968,"R",3905
230764,11,"R",3705,"R",682,"R",514,"R",2509
230764,12,"R",9285,"R",617,"R",4157,"R",4511
230782, 1,"R",37155,"R",7114,"R",13126,"R",16915
230782, 2,"R",35888,"R",6728,"R",12391,"R",16769
230782, 3,"R",19862,"R",5731,"R",11522,"R",2609
230782,11,"R",16026,"R",997,"R",869,"R",14160
230782,12,"R",1267,"R",386,"R",735,"R",146
230807, 1,"R",1737,"R",116,"R",634,"R",987
230807, 2,"R",1295,"R",76,"R",415,"R",804
230807, 3,"R",1289,"R",76,"R",415,"R",798
230807,11,"R",6,"R",0,"Z",0,"R",6
230807,12,"R",442,"R",40,"R",219,"R",183
230816, 1,"R",956,"R",181,"R",70,"R",705
230816, 2,"R",818,"R",49,"R",70,"R",699
230816, 3,"R",768,"R",15,"R",70,"R",683
230816,11,"R",50,"R",34,"R",0,"R",16
230816,12,"R",138,"R",132,"R",0,"R",6
230834, 1,"R",3086,"R",202,"R",865,"R",2019
230834, 2,"R",1966,"R",76,"R",767,"R",1123
230834, 3,"R",1731,"R",35,"R",744,"R",952
230834,11,"R",235,"R",41,"R",23,"R",171
230834,12,"R",1120,"R",126,"R",98,"R",896
